time,datetime_utc,px,sz,side,notional,tid
1774268160076,2026-03-23 12:16:00.076,70068.0,0.00024,A,16.81632,747716862104470
1774268160076,2026-03-23 12:16:00.076,70068.0,0.00053,A,37.13604,773736429555209
1774268160245,2026-03-23 12:16:00.245,70068.0,0.01,A,700.6800000000001,1004474969848386
1774268161051,2026-03-23 12:16:01.051,70068.0,0.00131,A,91.78908,427679782027003
1774268162071,2026-03-23 12:16:02.071,70068.0,0.00235,A,164.65980000000002,1050724968804136
1774268162071,2026-03-23 12:16:02.071,70068.0,0.00017,A,11.911560000000001,219932222548662
1774268162071,2026-03-23 12:16:02.071,70067.0,0.00015,A,10.51005,500407015195068
1774268162071,2026-03-23 12:16:02.071,70066.0,0.00015,A,10.509899999999998,359695025315197
1774268162071,2026-03-23 12:16:02.071,70065.0,0.00017,A,11.911050000000001,1018620492007920
1774268162071,2026-03-23 12:16:02.071,70064.0,0.06227,A,4362.8852799999995,348267252029265
1774268162148,2026-03-23 12:16:02.148,70064.0,0.00017,A,11.91088,1124246917931773
1774268162148,2026-03-23 12:16:02.148,70063.0,0.003,A,210.189,724662763937271
1774268162148,2026-03-23 12:16:02.148,70063.0,0.00016,A,11.210080000000001,336493968695520
1774268162148,2026-03-23 12:16:02.148,70063.0,0.00017,A,11.910710000000002,1036158801165674
1774268162148,2026-03-23 12:16:02.148,70062.0,0.00017,A,11.910540000000001,340407933243518
1774268162148,2026-03-23 12:16:02.148,70061.0,0.00017,A,11.91037,851532502917031
1774268162148,2026-03-23 12:16:02.148,70060.0,0.00015,A,10.508999999999999,16296640053789
1774268162148,2026-03-23 12:16:02.148,70060.0,0.00017,A,11.910200000000001,397112033834395
1774268162148,2026-03-23 12:16:02.148,70059.0,0.00016,A,11.20944,830109791870113
1774268162148,2026-03-23 12:16:02.148,70059.0,0.00017,A,11.91003,1043614293458720
1774268162148,2026-03-23 12:16:02.148,70058.0,0.003,A,210.174,221023112559108
1774268162148,2026-03-23 12:16:02.148,70058.0,0.00109,A,76.36322,1052453897740773
1774268162148,2026-03-23 12:16:02.148,70058.0,0.00017,A,11.90986,359359097365524
1774268162683,2026-03-23 12:16:02.683,70057.0,0.00017,A,11.909690000000001,872099991125398
1774268162683,2026-03-23 12:16:02.683,70056.0,0.00016,A,11.208960000000001,1035619781202256
1774268162683,2026-03-23 12:16:02.683,70056.0,0.00017,A,11.90952,600832244649296
1774268162683,2026-03-23 12:16:02.683,70055.0,0.00017,A,11.909350000000002,157522923056222
1774268162683,2026-03-23 12:16:02.683,70054.0,0.00015,A,10.508099999999999,337074565195532
1774268162683,2026-03-23 12:16:02.683,70054.0,0.00017,A,11.909180000000001,774331625596471
1774268162683,2026-03-23 12:16:02.683,70053.0,0.00017,A,11.90901,831573434020153
1774268162683,2026-03-23 12:16:02.683,70052.0,0.00016,A,11.20832,126744053344117
1774268162683,2026-03-23 12:16:02.683,70052.0,0.00017,A,11.908840000000001,561482748532487
1774268162683,2026-03-23 12:16:02.683,70051.0,0.00017,A,11.90867,373264614540509
1774268162683,2026-03-23 12:16:02.683,70051.0,0.00037,A,25.91887,41314005470165
1774268162748,2026-03-23 12:16:02.748,70052.0,0.3553,B,24889.4756,851169184031198
1774268163084,2026-03-23 12:16:03.084,70052.0,0.00051,B,35.72652,1069832764761355
1774268163675,2026-03-23 12:16:03.675,70050.0,0.00017,A,11.9085,816152171145128
1774268163675,2026-03-23 12:16:03.675,70050.0,0.02855,A,1999.9275,254132003359279
1774268163675,2026-03-23 12:16:03.675,70050.0,0.00144,A,100.872,1004966389973261
1774268163675,2026-03-23 12:16:03.675,70049.0,0.00017,A,11.908330000000001,117314753324273
1774268163675,2026-03-23 12:16:03.675,70049.0,0.1836,A,12860.996400000002,604259218125215
1774268164177,2026-03-23 12:16:04.177,70050.0,0.01427,B,999.6134999999999,214716969906942
1774268164474,2026-03-23 12:16:04.474,70050.0,0.00742,B,519.7710000000001,394815994290792
1774268164534,2026-03-23 12:16:04.534,70049.0,0.09,A,6304.41,423913934244767
1774268164632,2026-03-23 12:16:04.632,70050.0,0.00056,B,39.227999999999994,493156041571798
1774268164764,2026-03-23 12:16:04.764,70049.0,0.01,A,700.49,804296619098320
1774268164878,2026-03-23 12:16:04.878,70050.0,0.00021,B,14.710500000000001,303919676087649
1774268165297,2026-03-23 12:16:05.297,70049.0,0.11877,A,8319.71973,24065890701817
1774268166486,2026-03-23 12:16:06.486,70051.0,0.00015,B,10.50765,1066252969426549
1774268166486,2026-03-23 12:16:06.486,70051.0,0.001,B,70.051,1044847809514323
1774268166486,2026-03-23 12:16:06.486,70051.0,0.00017,B,11.90867,480802251730060
1774268166486,2026-03-23 12:16:06.486,70052.0,0.0015,B,105.078,893229800700298
1774268166486,2026-03-23 12:16:06.486,70052.0,0.0015,B,105.078,911420581828776
1774268166486,2026-03-23 12:16:06.486,70052.0,0.00015,B,10.5078,459557915389447
1774268166486,2026-03-23 12:16:06.486,70052.0,0.00017,B,11.908840000000001,1065307604450979
1774268166486,2026-03-23 12:16:06.486,70053.0,0.00017,B,11.90901,282655053953200
1774268166486,2026-03-23 12:16:06.486,70054.0,0.00017,B,11.909180000000001,177187517179740
1774268166608,2026-03-23 12:16:06.608,70055.0,0.00017,B,11.909350000000002,404989796651933
1774268166923,2026-03-23 12:16:06.923,70056.0,0.003,B,210.168,933062825122709
1774268166923,2026-03-23 12:16:06.923,70056.0,0.00017,B,11.90952,1034442629562896
1774268167067,2026-03-23 12:16:07.067,70056.0,0.00059,A,41.333040000000004,328504435771524
1774268167067,2026-03-23 12:16:07.067,70057.0,0.00017,B,11.909690000000001,668399125949107
1774268167067,2026-03-23 12:16:07.067,70058.0,0.00017,B,11.90986,681997392217672
1774268167067,2026-03-23 12:16:07.067,70058.0,0.00015,B,10.5087,896887713033489
1774268167067,2026-03-23 12:16:07.067,70059.0,0.00015,B,10.508849999999999,1077245899129703
1774268167067,2026-03-23 12:16:07.067,70059.0,0.00017,B,11.91003,262999359675697
1774268167067,2026-03-23 12:16:07.067,70060.0,0.0252,B,1765.512,813406670597825
1774268167067,2026-03-23 12:16:07.067,70060.0,0.00017,B,11.910200000000001,345689328583703
1774268167067,2026-03-23 12:16:07.067,70061.0,0.00017,B,11.91037,862571875982465
1774268167506,2026-03-23 12:16:07.506,70061.0,0.04479,A,3138.0321900000004,450778187693702
1774268167632,2026-03-23 12:16:07.632,70061.0,0.01,A,700.61,470260675090866
