time,datetime_utc,px,sz,side,notional,tid
1774176513036,2026-03-22 10:48:33.036,68595.0,0.00018,A,12.347100000000001,426400733038314
1774176513929,2026-03-22 10:48:33.929,68595.0,0.0248,A,1701.156,959411169436708
1774176513929,2026-03-22 10:48:33.929,68596.0,0.0248,B,1701.1807999999999,1104089669454762
1774176514158,2026-03-22 10:48:34.158,68595.0,0.00141,A,96.71895,1055003797496521
1774176514477,2026-03-22 10:48:34.477,68595.0,0.0089,A,610.4955,270757818976588
1774176516900,2026-03-22 10:48:36.900,68596.0,0.0089,B,610.5044,287131061952401
1774176516988,2026-03-22 10:48:36.988,68595.0,0.00131,A,89.85945,84718998313646
1774176517198,2026-03-22 10:48:37.198,68595.0,0.0117,A,802.5615,674803674754020
1774176518003,2026-03-22 10:48:38.003,68596.0,0.00016,B,10.97536,275476291188949
1774176518738,2026-03-22 10:48:38.738,68596.0,0.0064,B,439.0144,460325174078539
1774176520009,2026-03-22 10:48:40.009,68596.0,0.00067,B,45.95932,1123973535852289
1774176520414,2026-03-22 10:48:40.414,68595.0,0.01866,A,1279.9827,945208314381808
1774176520613,2026-03-22 10:48:40.613,68596.0,0.0117,B,802.5732,298004326698214
1774176521015,2026-03-22 10:48:41.015,68595.0,0.00018,A,12.347100000000001,984209182381455
1774176521015,2026-03-22 10:48:41.015,68595.0,0.0007,A,48.0165,928665907481028
1774176521334,2026-03-22 10:48:41.334,68596.0,0.00068,B,46.64528000000001,403356511540336
1774176522332,2026-03-22 10:48:42.332,68595.0,0.1,A,6859.5,901243317601623
1774176523824,2026-03-22 10:48:43.824,68596.0,0.001,B,68.596,485498722577804
1774176528039,2026-03-22 10:48:48.039,68596.0,0.00017,B,11.661320000000002,24902101531278
1774176528039,2026-03-22 10:48:48.039,68596.0,0.0013,B,89.17479999999999,826965521638543
1774176529165,2026-03-22 10:48:49.165,68595.0,0.0248,A,1701.156,873996107966909
1774176531090,2026-03-22 10:48:51.090,68596.0,0.00017,B,11.661320000000002,647917537181432
1774176531090,2026-03-22 10:48:51.090,68596.0,0.00171,B,117.29916,298899219398424
1774176531090,2026-03-22 10:48:51.090,68596.0,0.00248,B,170.11808,1080252900988350
1774176531694,2026-03-22 10:48:51.694,68596.0,0.00057,B,39.09972,327970271836038
1774176531694,2026-03-22 10:48:51.694,68596.0,0.00017,B,11.661320000000002,1042798239810209
1774176531694,2026-03-22 10:48:51.694,68597.0,0.00015,B,10.289549999999998,403653180637202
1774176531694,2026-03-22 10:48:51.694,68598.0,0.00017,B,11.661660000000001,418088383627692
1774176531694,2026-03-22 10:48:51.694,68599.0,0.00017,B,11.66183,252116200115525
1774176531694,2026-03-22 10:48:51.694,68600.0,0.00017,B,11.662,736025526252228
1774176531694,2026-03-22 10:48:51.694,68600.0,0.00017,B,11.662,162329904391361
1774176531694,2026-03-22 10:48:51.694,68600.0,0.02323,B,1593.578,637303670467632
1774176532096,2026-03-22 10:48:52.096,68600.0,0.00829,B,568.6940000000001,218752486359822
1774176534062,2026-03-22 10:48:54.062,68599.0,0.04516,A,3097.93084,1007469891356306
1774176537827,2026-03-22 10:48:57.827,68599.0,0.0088,A,603.6712,599173559160591
1774176537887,2026-03-22 10:48:57.887,68600.0,0.0088,B,603.6800000000001,956479499521317
1774176538428,2026-03-22 10:48:58.428,68600.0,0.00829,B,568.6940000000001,180436679766964
1774176541055,2026-03-22 10:49:01.055,68599.0,0.00238,A,163.26562,964446812598970
1774176541932,2026-03-22 10:49:01.932,68599.0,0.00022,A,15.09178,1044363613104390
1774176541932,2026-03-22 10:49:01.932,68598.0,0.00015,A,10.2897,990190902046288
1774176541932,2026-03-22 10:49:01.932,68597.0,0.0042,A,288.1074,913616807952372
1774176541932,2026-03-22 10:49:01.932,68596.0,0.00015,A,10.289399999999999,358208147674826
1774176542063,2026-03-22 10:49:02.063,68593.0,0.00017,A,11.660810000000001,630360028148167
1774176542063,2026-03-22 10:49:02.063,68591.0,0.003,A,205.773,313231235857680
1774176542063,2026-03-22 10:49:02.063,68590.0,0.00017,A,11.660300000000001,1058191147067689
1774176542852,2026-03-22 10:49:02.852,68588.0,0.00017,A,11.659960000000002,431614098377284
1774176543050,2026-03-22 10:49:03.050,68587.0,0.00017,A,11.659790000000001,785957793562099
1774176543050,2026-03-22 10:49:03.050,68586.0,0.00017,A,11.65962,256606674771930
1774176543050,2026-03-22 10:49:03.050,68586.0,0.00017,A,11.65962,482315017050133
1774176543050,2026-03-22 10:49:03.050,68585.0,0.00027,A,18.51795,7210844268251
1774176543050,2026-03-22 10:49:03.050,68585.0,0.00028,A,19.203799999999998,524808964841870
1774176543453,2026-03-22 10:49:03.453,68586.0,0.07281,B,4993.74666,340762135258575
1774176544050,2026-03-22 10:49:04.050,68585.0,0.00142,A,97.39070000000001,213496756346520
1774176545815,2026-03-22 10:49:05.815,68586.0,0.00829,B,568.57794,313997522593370
1774176546288,2026-03-22 10:49:06.288,68586.0,0.01872,B,1283.92992,519916029285786
1774176546288,2026-03-22 10:49:06.288,68586.0,0.00018,B,12.34548,203329645207537
1774176547436,2026-03-22 10:49:07.436,68586.0,0.00494,B,338.81484,1025863456282829
1774176547779,2026-03-22 10:49:07.779,68585.0,0.0117,A,802.4445000000001,141217101051949
1774176548042,2026-03-22 10:49:08.042,68586.0,0.00016,B,10.97376,176678031088210
1774176549959,2026-03-22 10:49:09.959,68586.0,0.00829,B,568.57794,116330154379429
1774176550059,2026-03-22 10:49:10.059,68586.0,0.00077,B,52.81122,1102057733650592
1774176550516,2026-03-22 10:49:10.516,68586.0,0.0117,B,802.4562,697657505743411
1774176550784,2026-03-22 10:49:10.784,68585.0,0.0002,A,13.717,575636797710946
1774176551074,2026-03-22 10:49:11.074,68585.0,0.00018,A,12.3453,194172179693812
1774176551074,2026-03-22 10:49:11.074,68585.0,0.0007,A,48.0095,790343517225370
1774176552990,2026-03-22 10:49:12.990,68585.0,0.0088,A,603.548,111940733546679
1774176554724,2026-03-22 10:49:14.724,68586.0,0.0088,B,603.5568000000001,14820019996581
1774176558141,2026-03-22 10:49:18.141,68586.0,0.00111,B,76.13046,1080793537005597
1774176558541,2026-03-22 10:49:18.541,68585.0,0.43859,A,30080.69515,448473949949240
1774176559743,2026-03-22 10:49:19.743,68585.0,0.0248,A,1700.908,925878515979029
1774176561038,2026-03-22 10:49:21.038,68586.0,0.0248,B,1700.9328,822154589929785
1774176562474,2026-03-22 10:49:22.474,68585.0,0.00018,A,12.3453,641520659716721
1774176563154,2026-03-22 10:49:23.154,68585.0,0.00335,A,229.75975,461989453377365
1774176563280,2026-03-22 10:49:23.280,68586.0,0.0207,B,1419.7302,759772104574679
1774176564084,2026-03-22 10:49:24.084,68585.0,0.03307,A,2268.10595,673541608645300
1774176567068,2026-03-22 10:49:27.068,68585.0,0.00495,A,339.49575000000004,347334220810337
1774176567068,2026-03-22 10:49:27.068,68585.0,0.00261,A,179.00685,785639557725143
1774176567068,2026-03-22 10:49:27.068,68585.0,0.02284,A,1566.4814,793338331261325
1774176567068,2026-03-22 10:49:27.068,68585.0,0.00813,A,557.59605,1042352147069691
1774176567068,2026-03-22 10:49:27.068,68585.0,0.00803,A,550.73755,328323112804673
1774176567068,2026-03-22 10:49:27.068,68585.0,0.01212,A,831.2502000000001,582989885023206
1774176567068,2026-03-22 10:49:27.068,68585.0,0.00824,A,565.1404,719157393566843
1774176567068,2026-03-22 10:49:27.068,68585.0,0.07186,A,4928.518099999999,439416776902312
1774176567171,2026-03-22 10:49:27.171,68585.0,0.00305,A,209.18425000000002,650641447890570
1774176567171,2026-03-22 10:49:27.171,68585.0,0.00344,A,235.9324,925669061456208
1774176567171,2026-03-22 10:49:27.171,68585.0,0.00203,A,139.22755,922821231380458
1774176567171,2026-03-22 10:49:27.171,68585.0,0.0128,A,877.888,961878078827289
1774176567171,2026-03-22 10:49:27.171,68585.0,0.01047,A,718.08495,959089475334481
1774176567171,2026-03-22 10:49:27.171,68585.0,0.10779,A,7392.77715,348083981550499
1774176567171,2026-03-22 10:49:27.171,68585.0,0.00017,A,11.659450000000001,718158472329488
1774176567273,2026-03-22 10:49:27.273,68584.0,0.00017,A,11.65928,324629322114760
1774176567273,2026-03-22 10:49:27.273,68584.0,0.00015,A,10.2876,492858691519390
1774176567374,2026-03-22 10:49:27.374,68583.0,6e-05,A,4.11498,531294362060114
1774176568083,2026-03-22 10:49:28.083,68583.0,0.00022,A,15.08826,44624729686035
1774176568083,2026-03-22 10:49:28.083,68583.0,0.00017,A,11.65911,1020269069709679
1774176568083,2026-03-22 10:49:28.083,68583.0,0.00195,A,133.73685,583741948190976
1774176568083,2026-03-22 10:49:28.083,68582.0,0.00017,A,11.658940000000001,544564320120981
1774176568083,2026-03-22 10:49:28.083,68581.0,0.00017,A,11.65877,334788049497192
1774176568083,2026-03-22 10:49:28.083,68580.0,0.00017,A,11.658600000000002,572549603899204
1774176568083,2026-03-22 10:49:28.083,68579.0,0.00017,A,11.658430000000001,545933382097042
1774176568789,2026-03-22 10:49:28.789,68578.0,0.003,A,205.734,6554717552330
1774176568789,2026-03-22 10:49:28.789,68578.0,0.00017,A,11.65826,233274259516940
1774176568789,2026-03-22 10:49:28.789,68578.0,0.00853,A,584.97034,1097336020360860
1774176569803,2026-03-22 10:49:29.803,68579.0,0.00018,B,12.34422,109955266548969
1774176571002,2026-03-22 10:49:31.002,68578.0,0.00238,A,163.21564,450823014470147
1774176571204,2026-03-22 10:49:31.204,68578.0,0.00022,A,15.08716,102696929855485
1774176573014,2026-03-22 10:49:33.014,68578.0,0.00109,A,74.75002,700404595207800
1774176573014,2026-03-22 10:49:33.014,68578.0,0.00029,A,19.887620000000002,942112818409391
1774176573014,2026-03-22 10:49:33.014,68578.0,0.00018,A,12.344040000000001,174288926935481
1774176573014,2026-03-22 10:49:33.014,68579.0,0.0002,B,13.7158,323225039792006
1774176573097,2026-03-22 10:49:33.097,68578.0,1e-05,A,0.6857800000000001,904304438535595
1774176573571,2026-03-22 10:49:33.571,68579.0,0.0003,B,20.5737,989473719341368
1774176573571,2026-03-22 10:49:33.571,68579.0,0.06443,B,4418.54497,731306010383928
1774176574216,2026-03-22 10:49:34.216,68579.0,0.0005,B,34.289500000000004,479172024914163
1774176575026,2026-03-22 10:49:35.026,68578.0,0.00142,A,97.38076000000001,663095611466752
1774176576060,2026-03-22 10:49:36.060,68578.0,0.0087,A,596.6286,942706767263230
1774176576662,2026-03-22 10:49:36.662,68578.0,2e-05,A,1.3715600000000001,78723047630224
1774176578047,2026-03-22 10:49:38.047,68579.0,0.00016,B,10.97264,653964183141509
1774176578629,2026-03-22 10:49:38.629,68579.0,0.00015,B,10.28685,442773725643314
1774176579069,2026-03-22 10:49:39.069,68579.0,0.00015,B,10.28685,789338495844959
1774176580068,2026-03-22 10:49:40.068,68579.0,0.00075,B,51.43425,155305311848981
1774176580878,2026-03-22 10:49:40.878,68578.0,0.00632,A,433.41296,271036134632413
1774176580878,2026-03-22 10:49:40.878,68578.0,0.07192,A,4932.12976,402567191775857
1774176580878,2026-03-22 10:49:40.878,68578.0,0.1421,A,9744.9338,1061375813757865
1774176581095,2026-03-22 10:49:41.095,68578.0,0.0007,A,48.004599999999996,656882456765473
1774176581295,2026-03-22 10:49:41.295,68578.0,0.00053,A,36.34634,660608261989391
1774176581295,2026-03-22 10:49:41.295,68579.0,0.00022,B,15.087380000000001,700164964483872
1774176581295,2026-03-22 10:49:41.295,68578.0,0.00546,A,374.43588,460615686173188
1774176584913,2026-03-22 10:49:44.913,68579.0,0.00021,B,14.40159,325039770535530
1774176585533,2026-03-22 10:49:45.533,68578.0,0.00017,A,11.65826,670608946000060
1774176585533,2026-03-22 10:49:45.533,68577.0,0.00017,A,11.658090000000001,367071340544404
1774176585533,2026-03-22 10:49:45.533,68576.0,0.00017,A,11.65792,455327811508130
1774176585533,2026-03-22 10:49:45.533,68576.0,0.00304,A,208.47104000000002,563184107488727
1774176585533,2026-03-22 10:49:45.533,68575.0,0.00017,A,11.65775,259720457472371
1774176585533,2026-03-22 10:49:45.533,68575.0,0.00017,A,11.65775,830787348709899
1774176585533,2026-03-22 10:49:45.533,68575.0,0.003,A,205.725,634628301041550
1774176585533,2026-03-22 10:49:45.533,68575.0,0.00015,A,10.286249999999999,396848589873989
1774176585533,2026-03-22 10:49:45.533,68574.0,0.00017,A,11.657580000000001,49792185904784
1774176585533,2026-03-22 10:49:45.533,68573.0,0.00017,A,11.65741,993609084547051
1774176585533,2026-03-22 10:49:45.533,68572.0,0.00017,A,11.657240000000002,61108000864894
1774176585533,2026-03-22 10:49:45.533,68572.0,0.00017,A,11.657240000000002,574755003993581
1774176585533,2026-03-22 10:49:45.533,68571.0,0.00017,A,11.657070000000001,667283486118961
1774176585533,2026-03-22 10:49:45.533,68571.0,0.02095,A,1436.56245,779631515675676
1774176585533,2026-03-22 10:49:45.533,68570.0,0.00017,A,11.6569,473336833733228
1774176585533,2026-03-22 10:49:45.533,68569.0,0.00017,A,11.656730000000001,749247850476505
1774176585533,2026-03-22 10:49:45.533,68569.0,0.001,A,68.569,431948397527716
1774176585533,2026-03-22 10:49:45.533,68568.0,0.00017,A,11.65656,479233330779879
1774176585533,2026-03-22 10:49:45.533,68568.0,0.0881,A,6040.8408,792212334703869
1774176585533,2026-03-22 10:49:45.533,68568.0,0.00017,A,11.65656,7241793531829
1774176585533,2026-03-22 10:49:45.533,68568.0,0.003,A,205.704,351439848851228
1774176585533,2026-03-22 10:49:45.533,68567.0,0.00073,A,50.053909999999995,833049815734699
1774176585533,2026-03-22 10:49:45.533,68567.0,0.00017,A,11.65639,425141283415518
1774176585533,2026-03-22 10:49:45.533,68567.0,0.00015,A,10.285049999999998,481463993156561
1774176585886,2026-03-22 10:49:45.886,68566.0,0.00017,A,11.656220000000001,710862676534760
1774176586279,2026-03-22 10:49:46.279,68565.0,0.00017,A,11.65605,862572932257483
1774176586279,2026-03-22 10:49:46.279,68564.0,0.00017,A,11.655880000000002,104824712066349
1774176586279,2026-03-22 10:49:46.279,68564.0,0.00017,A,11.655880000000002,265328449680967
1774176586279,2026-03-22 10:49:46.279,68563.0,0.00017,A,11.655710000000001,712572265940028
1774176586279,2026-03-22 10:49:46.279,68562.0,0.00017,A,11.65554,1083100957732776
1774176586279,2026-03-22 10:49:46.279,68562.0,0.00022,A,15.08364,548344774808562
1774176586279,2026-03-22 10:49:46.279,68561.0,0.00017,A,11.655370000000001,254730816039572
1774176586279,2026-03-22 10:49:46.279,68561.0,0.00015,A,10.284149999999999,18971617458233
1774176586279,2026-03-22 10:49:46.279,68561.0,0.00017,A,11.655370000000001,311403362536885
1774176586279,2026-03-22 10:49:46.279,68560.0,0.00017,A,11.6552,1100997179953170
1774176586279,2026-03-22 10:49:46.279,68559.0,0.00653,A,447.69027,592100252167726
1774176588110,2026-03-22 10:49:48.110,68559.0,0.00017,A,11.65503,241034924560689
1774176588313,2026-03-22 10:49:48.313,68560.0,0.00032,B,21.939200000000003,482359753458849
1774176588482,2026-03-22 10:49:48.482,68559.0,0.01503,A,1030.44177,134188539878073
1774176589123,2026-03-22 10:49:49.123,68559.0,0.00207,A,141.91713,228350419402101
1774176589827,2026-03-22 10:49:49.827,68559.0,0.0248,A,1700.2631999999999,385261369933648
1774176589827,2026-03-22 10:49:49.827,68560.0,0.00016,B,10.969600000000002,691387328942112
1774176592148,2026-03-22 10:49:52.148,68560.0,0.00131,B,89.8136,311761254839122
1774176592752,2026-03-22 10:49:52.752,68560.0,0.00015,B,10.283999999999999,984376411348289
1774176594047,2026-03-22 10:49:54.047,68559.0,0.04153,A,2847.2552699999997,866051298802571
1774176595243,2026-03-22 10:49:55.243,68559.0,0.003,A,205.677,269054913304415
1774176595960,2026-03-22 10:49:55.960,68560.0,6e-05,B,4.1136,1039206227670950
1774176599995,2026-03-22 10:49:59.995,68559.0,0.00687,A,471.00033,593940738076454
1774176599995,2026-03-22 10:49:59.995,68559.0,0.00017,A,11.65503,431328627326839
1774176599995,2026-03-22 10:49:59.995,68559.0,0.00181,A,124.09179,294833334010947
1774176601052,2026-03-22 10:50:01.052,68559.0,0.00238,A,163.17042,682233591066368
1774176603075,2026-03-22 10:50:03.075,68559.0,0.00128,A,87.75552,208133994497553
1774176603075,2026-03-22 10:50:03.075,68559.0,0.00029,A,19.88211,959459222369779
1774176603075,2026-03-22 10:50:03.075,68559.0,0.00018,A,12.340620000000001,258284411034016
1774176603851,2026-03-22 10:50:03.851,68562.0,0.00015,B,10.284299999999998,68564726640832
1774176603851,2026-03-22 10:50:03.851,68563.0,0.00015,B,10.28445,291453517085883
1774176603851,2026-03-22 10:50:03.851,68565.0,0.003,B,205.695,39513672192374
1774176603851,2026-03-22 10:50:03.851,68565.0,0.00726,B,497.7819,1096878614943658
1774176604199,2026-03-22 10:50:04.199,68564.0,0.11481,A,7871.83284,902732061627805
1774176604632,2026-03-22 10:50:04.632,68565.0,0.00583,B,399.73395,493106364309540
1774176605037,2026-03-22 10:50:05.037,68564.0,0.00142,A,97.36088000000001,883375688606031
1774176608032,2026-03-22 10:50:08.032,68565.0,0.00016,B,10.970400000000001,626159186798437
1774176609933,2026-03-22 10:50:09.933,68564.0,0.05525,A,3788.161,463876206963999
1774176610049,2026-03-22 10:50:10.049,68565.0,0.00056,B,38.3964,534958170625388
1774176610652,2026-03-22 10:50:10.652,68564.0,0.00142,A,97.36088000000001,328518360660443
1774176611066,2026-03-22 10:50:11.066,68564.0,0.00018,A,12.341520000000001,1088136081842975
1774176611066,2026-03-22 10:50:11.066,68564.0,0.0007,A,47.9948,1004371631511126
1774176611253,2026-03-22 10:50:11.253,68565.0,0.00022,B,15.0843,86326155028080
1774176614084,2026-03-22 10:50:14.084,68564.0,0.00795,A,545.0838,359152949484171
1774176614084,2026-03-22 10:50:14.084,68564.0,0.01211,A,830.31004,783540190401362
1774176617517,2026-03-22 10:50:17.517,68565.0,0.03257,B,2233.16205,688619098884438
1774176618885,2026-03-22 10:50:18.885,68565.0,0.12743,B,8737.237949999999,1022051527811937
1774176618885,2026-03-22 10:50:18.885,68565.0,0.00017,B,11.65605,955429301188156
1774176618885,2026-03-22 10:50:18.885,68565.0,0.24113,B,16533.07845,972888023192483
1774176623211,2026-03-22 10:50:23.211,68565.0,0.00045,B,30.85425,671609077613002
1774176623511,2026-03-22 10:50:23.511,68565.0,0.07955,B,5454.3457499999995,47027060769857
1774176623511,2026-03-22 10:50:23.511,68565.0,0.00017,B,11.65605,843783051335928
1774176623511,2026-03-22 10:50:23.511,68566.0,0.00015,B,10.284899999999999,704609379197521
1774176623511,2026-03-22 10:50:23.511,68566.0,0.00017,B,11.656220000000001,948407571909831
1774176623511,2026-03-22 10:50:23.511,68567.0,0.00017,B,11.65639,16579951853704
1774176623511,2026-03-22 10:50:23.511,68567.0,0.00015,B,10.285049999999998,567481751566006
1774176623511,2026-03-22 10:50:23.511,68567.0,0.00017,B,11.65639,789237768888344
1774176623511,2026-03-22 10:50:23.511,68568.0,0.001,B,68.568,251422032286483
1774176623511,2026-03-22 10:50:23.511,68568.0,0.00017,B,11.65656,2514289142962
1774176623511,2026-03-22 10:50:23.511,68569.0,0.01166,B,799.51454,678885214095404
1774176623511,2026-03-22 10:50:23.511,68569.0,0.02916,B,1999.4720399999999,329080549013244
1774176623511,2026-03-22 10:50:23.511,68569.0,0.00017,B,11.656730000000001,710453059210640
1774176623511,2026-03-22 10:50:23.511,68569.0,0.10811,B,7412.99459,332350813425347
1774176624021,2026-03-22 10:50:24.021,68568.0,0.04596,A,3151.38528,553492624939470
1774176624412,2026-03-22 10:50:24.412,68569.0,0.00015,B,10.28535,1047795281162665
1774176624613,2026-03-22 10:50:24.613,68568.0,0.05,A,3428.4,1095633872812734
1774176625713,2026-03-22 10:50:25.713,68568.0,0.00024,A,16.45632,129789869366865
1774176625713,2026-03-22 10:50:25.713,68568.0,0.01176,A,806.35968,1025544573369034
1774176627832,2026-03-22 10:50:27.832,68569.0,0.00342,B,234.50598,845807509606548
1774176629734,2026-03-22 10:50:29.734,68569.0,0.00017,B,11.656730000000001,303984808825740
1774176629734,2026-03-22 10:50:29.734,68569.0,0.00787,B,539.6380300000001,9588138565935
1774176630034,2026-03-22 10:50:30.034,68569.0,0.00328,B,224.90632,182744702360795
1774176630034,2026-03-22 10:50:30.034,68568.0,0.00437,A,299.64216,3089896130005
1774176631004,2026-03-22 10:50:31.004,68568.0,0.00238,A,163.19184,376136449581620
1774176632278,2026-03-22 10:50:32.278,68569.0,0.00015,B,10.28535,978956563636149
1774176633011,2026-03-22 10:50:33.011,68568.0,0.0008,A,54.854400000000005,1096735347416016
1774176633011,2026-03-22 10:50:33.011,68568.0,0.00028,A,19.199039999999997,1095407206245476
1774176633011,2026-03-22 10:50:33.011,68568.0,0.00018,A,12.34224,784715739015526
1774176634076,2026-03-22 10:50:34.076,68568.0,0.00142,A,97.36656,1118110580108028
1774176634861,2026-03-22 10:50:34.861,68568.0,0.0038,A,260.5584,546357592616843
1774176636696,2026-03-22 10:50:36.696,68569.0,0.14584,B,10000.10296,775300667820306
1774176638003,2026-03-22 10:50:38.003,68569.0,0.00016,B,10.97104,722416021868545
1774176638063,2026-03-22 10:50:38.063,68569.0,0.00325,B,222.84924999999998,369381607636406
1774176638063,2026-03-22 10:50:38.063,68569.0,0.00017,B,11.656730000000001,143945676638667
1774176638063,2026-03-22 10:50:38.063,68569.0,0.00083,B,56.91227,551998041177023
1774176640004,2026-03-22 10:50:40.004,68569.0,0.00066,B,45.255539999999996,21665549785034
1774176641019,2026-03-22 10:50:41.019,68568.0,0.00018,A,12.34224,204096254065055
1774176641019,2026-03-22 10:50:41.019,68568.0,0.00071,A,48.68328,160425797527058
1774176642516,2026-03-22 10:50:42.516,68568.0,0.14584,A,9999.95712,261408514093369
1774176647161,2026-03-22 10:50:47.161,68568.0,0.00291,A,199.53287999999998,996428388293134
1774176648266,2026-03-22 10:50:48.266,68569.0,0.00114,B,78.16866,1003280990312412
