time,datetime_utc,px,sz,side,notional,tid
1774148551850,2026-03-22 03:02:31.850,69136.0,0.00015,A,10.370399999999998,971703511015835
1774148551850,2026-03-22 03:02:31.850,69135.0,0.001,A,69.135,417285917220888
1774148551850,2026-03-22 03:02:31.850,69135.0,0.00017,A,11.75295,1096171150040402
1774148551850,2026-03-22 03:02:31.850,69135.0,0.00022,A,15.2097,769491312972053
1774148551850,2026-03-22 03:02:31.850,69135.0,0.14319,A,9899.44065,1125308874641199
1774148551850,2026-03-22 03:02:31.850,69135.0,0.01814,A,1254.1089,635678848149665
1774148551850,2026-03-22 03:02:31.850,69135.0,0.05291,A,3657.9328499999997,159440883252473
1774148551850,2026-03-22 03:02:31.850,69135.0,0.066,A,4562.91,532631647816889
1774148551850,2026-03-22 03:02:31.850,69135.0,0.07403,A,5118.06405,576751043009147
1774148551850,2026-03-22 03:02:31.850,69135.0,0.0002,A,13.827,322476847444129
1774148551850,2026-03-22 03:02:31.850,69135.0,1.44643,A,99998.93805000001,1027047571025428
1774148551850,2026-03-22 03:02:31.850,69134.0,0.00016,A,11.061440000000001,320494018689433
1774148551850,2026-03-22 03:02:31.850,69134.0,0.01188,A,821.31192,297733771004072
1774148551850,2026-03-22 03:02:31.850,69134.0,0.00017,A,11.752780000000001,618248272458078
1774148551850,2026-03-22 03:02:31.850,69134.0,0.0014,A,96.7876,477624085932184
1774148551850,2026-03-22 03:02:31.850,69134.0,1.33,A,91948.22,667462895326897
1774148551850,2026-03-22 03:02:31.850,69134.0,0.001,A,69.134,1000864284583383
1774148551850,2026-03-22 03:02:31.850,69133.0,0.00141,A,97.47753,720395486924445
1774148551850,2026-03-22 03:02:31.850,69133.0,0.00017,A,11.75261,888758427892310
1774148551850,2026-03-22 03:02:31.850,69133.0,0.5625,A,38887.3125,1112784552038526
1774148551850,2026-03-22 03:02:31.850,69133.0,0.003,A,207.399,961193952437226
1774148551850,2026-03-22 03:02:31.850,69133.0,0.10612,A,7336.39396,267600197535366
1774148551850,2026-03-22 03:02:31.850,69133.0,0.55432,A,38321.804560000004,452844240998832
1774148551850,2026-03-22 03:02:31.850,69133.0,0.09037,A,6247.54921,41824926182920
1774148551850,2026-03-22 03:02:31.850,69133.0,0.02892,A,1999.32636,336259391531944
1774148551850,2026-03-22 03:02:31.850,69132.0,0.00111,A,76.73652000000001,518416824704332
1774148551850,2026-03-22 03:02:31.850,69132.0,0.00072,A,49.775040000000004,115565943060734
1774148551850,2026-03-22 03:02:31.850,69132.0,0.01157,A,799.85724,687630678768660
1774148551850,2026-03-22 03:02:31.850,69132.0,0.00017,A,11.75244,484398785980948
1774148551850,2026-03-22 03:02:31.850,69132.0,0.03754,A,2595.21528,1099742800574042
1774148551850,2026-03-22 03:02:31.850,69132.0,0.36405,A,25167.5046,1099000833551486
1774148551850,2026-03-22 03:02:31.850,69132.0,0.50634,A,35004.29688,973057214058429
1774148551850,2026-03-22 03:02:31.850,69132.0,0.31829,A,22004.02428,635534725374836
1774148552444,2026-03-22 03:02:32.444,69132.0,0.0005,A,34.566,403787805061058
1774148553267,2026-03-22 03:02:33.267,69133.0,0.00031,B,21.43123,960627616496149
1774148554065,2026-03-22 03:02:34.065,69133.0,0.00142,A,98.16886000000001,546172813191541
1774148554177,2026-03-22 03:02:34.177,69134.0,0.00015,B,10.370099999999999,898879229061454
1774148554177,2026-03-22 03:02:34.177,69137.0,0.00099,B,68.44563,214430682139295
1774148554987,2026-03-22 03:02:34.987,69137.0,0.00017,B,11.753290000000002,1053198968717740
1774148554987,2026-03-22 03:02:34.987,69137.0,0.01197,B,827.56989,706277923100366
1774148555876,2026-03-22 03:02:35.876,69136.0,0.00018,A,12.44448,990094184321641
1774148555876,2026-03-22 03:02:35.876,69137.0,0.00401,B,277.23936999999995,199738384956618
1774148558089,2026-03-22 03:02:38.089,69137.0,0.00016,B,11.06192,803048444375712
1774148558394,2026-03-22 03:02:38.394,69137.0,0.00224,B,154.86687999999998,834788898697200
1774148559294,2026-03-22 03:02:39.294,69138.0,0.003,B,207.41400000000002,328927350474486
1774148559294,2026-03-22 03:02:39.294,69138.0,0.01011,B,698.9851799999999,87070441043962
1774148559294,2026-03-22 03:02:39.294,69138.0,0.00082,B,56.69316,335292878465030
1774148560003,2026-03-22 03:02:40.003,69138.0,0.00017,B,11.75346,1061675543204627
1774148560003,2026-03-22 03:02:40.003,69139.0,0.00017,B,11.753630000000001,849910000938031
1774148560003,2026-03-22 03:02:40.003,69139.0,0.00015,B,10.370849999999999,570452783469700
1774148560702,2026-03-22 03:02:40.702,69140.0,0.00029,A,20.0506,810251657791914
1774148561228,2026-03-22 03:02:41.228,69141.0,0.00017,B,11.75397,459675016210810
1774148561228,2026-03-22 03:02:41.228,69142.0,0.00017,B,11.754140000000001,950436547805889
1774148561228,2026-03-22 03:02:41.228,69142.0,0.00111,B,76.74762000000001,218569544685015
1774148562029,2026-03-22 03:02:42.029,69142.0,0.009,B,622.2779999999999,678143990423148
1774148562029,2026-03-22 03:02:42.029,69142.0,0.00017,B,11.754140000000001,433569445062296
1774148563045,2026-03-22 03:02:43.045,69143.0,0.00037,B,25.58291,74074744009997
1774148564048,2026-03-22 03:02:44.048,69143.0,0.00759,B,524.79537,72883517594707
1774148564929,2026-03-22 03:02:44.929,69143.0,0.00034,B,23.50862,541026207732369
1774148566086,2026-03-22 03:02:46.086,69142.0,0.00028,A,19.359759999999998,636703734326757
1774148567140,2026-03-22 03:02:47.140,69142.0,0.02308,A,1595.79736,340758201795720
1774148569906,2026-03-22 03:02:49.906,69143.0,0.03657,B,2528.55951,231228947737562
1774148570109,2026-03-22 03:02:50.109,69143.0,0.00034,B,23.50862,110622963678570
1774148571068,2026-03-22 03:02:51.068,69142.0,0.00028,A,19.359759999999998,441668923534164
1774148571182,2026-03-22 03:02:51.182,69142.0,0.025,A,1728.5500000000002,406938262882877
1774148575097,2026-03-22 03:02:55.097,69142.0,0.00082,A,56.696439999999996,1070969010243079
1774148575981,2026-03-22 03:02:55.981,69143.0,1.40099,B,96868.65157,827402541141124
1774148575981,2026-03-22 03:02:55.981,69143.0,0.003,B,207.429,850008644569221
1774148575981,2026-03-22 03:02:55.981,69143.0,0.00017,B,11.75431,438257650847365
1774148575981,2026-03-22 03:02:55.981,69143.0,0.74145,B,51266.07735000001,1028835747611445
1774148575981,2026-03-22 03:02:55.981,69143.0,0.05406,B,3737.87058,553981521793577
1774148576032,2026-03-22 03:02:56.032,69142.0,0.00175,A,120.9985,1116932515617953
1774148576184,2026-03-22 03:02:56.184,69143.0,0.02,B,1382.8600000000001,909823639950852
1774148577001,2026-03-22 03:02:57.001,69142.0,0.00017,A,11.754140000000001,117072272609174
1774148579780,2026-03-22 03:02:59.780,69142.0,0.05361,A,3706.70262,397970864871647
1774148579780,2026-03-22 03:02:59.780,69142.0,0.03709,A,2564.47678,746733168774680
1774148579780,2026-03-22 03:02:59.780,69142.0,0.03977,A,2749.77734,5047124649476
1774148579780,2026-03-22 03:02:59.780,69142.0,0.00057,A,39.41094,416154000761215
1774148581437,2026-03-22 03:03:01.437,69143.0,0.00186,B,128.60598000000002,55788339736535
1774148582633,2026-03-22 03:03:02.633,69142.0,0.00072,A,49.78224,39107815306187
1774148584042,2026-03-22 03:03:04.042,69142.0,0.00141,A,97.49022000000001,488352487950907
1774148587924,2026-03-22 03:03:07.924,69143.0,0.08213,B,5678.71459,1036408176758943
1774148588021,2026-03-22 03:03:08.021,69143.0,0.00016,B,11.062880000000002,386410385630809
1774148593040,2026-03-22 03:03:13.040,69143.0,0.00039,B,26.96577,243412356749501
1774148594043,2026-03-22 03:03:14.043,69143.0,0.00759,B,524.79537,424439010646090
1774148595719,2026-03-22 03:03:15.719,69143.0,0.00026,B,17.977179999999997,939644629401238
1774148596060,2026-03-22 03:03:16.060,69142.0,0.00027,A,18.66834,681022571312170
1774148596324,2026-03-22 03:03:16.324,69143.0,0.59822,B,41362.72546,159873489988886
1774148596324,2026-03-22 03:03:16.324,69143.0,0.11081,B,7661.7358300000005,538526562313778
1774148596324,2026-03-22 03:03:16.324,69143.0,0.08157,B,5639.99451,353554894249162
1774148596324,2026-03-22 03:03:16.324,69143.0,0.00017,B,11.75431,20283986129454
1774148596324,2026-03-22 03:03:16.324,69143.0,0.19867,B,13736.63981,157684885805433
1774148596501,2026-03-22 03:03:16.501,69142.0,0.00216,A,149.34672,713582410015928
1774148598274,2026-03-22 03:03:18.274,69142.0,0.00022,A,15.21124,907324334964028
1774148600004,2026-03-22 03:03:20.004,69143.0,0.00034,B,23.50862,747314783778113
1774148600306,2026-03-22 03:03:20.306,69142.0,0.0586,A,4051.7212,700621867280055
1774148600306,2026-03-22 03:03:20.306,69142.0,0.01013,A,700.40846,175614836050982
1774148600306,2026-03-22 03:03:20.306,69142.0,0.00017,A,11.754140000000001,1009860479169108
1774148600306,2026-03-22 03:03:20.306,69141.0,0.00333,A,230.23953,782591098327061
1774148600488,2026-03-22 03:03:20.488,69141.0,0.00056,A,38.718959999999996,806654455436363
1774148601030,2026-03-22 03:03:21.030,69141.0,0.00028,A,19.359479999999998,424796407543627
1774148604374,2026-03-22 03:03:24.374,69142.0,0.00784,B,542.07328,26127230527290
1774148604374,2026-03-22 03:03:24.374,69142.0,0.00197,B,136.20974,245206922454759
1774148605077,2026-03-22 03:03:25.077,69141.0,0.00082,A,56.69562,609508688834432
1774148605921,2026-03-22 03:03:25.921,69141.0,0.00017,A,11.75397,875558236918967
1774148605921,2026-03-22 03:03:25.921,69140.0,0.00017,A,11.7538,297309664733658
1774148605921,2026-03-22 03:03:25.921,69139.0,0.00017,A,11.753630000000001,685109520959782
1774148606075,2026-03-22 03:03:26.075,69138.0,0.00017,A,11.75346,48389360691873
1774148606075,2026-03-22 03:03:26.075,69138.0,0.00174,A,120.30012,456471845271684
1774148607710,2026-03-22 03:03:27.710,69137.0,0.00103,A,71.21111,689201237008992
1774148608361,2026-03-22 03:03:28.361,69138.0,0.00016,B,11.062080000000002,246230707205783
1774148611152,2026-03-22 03:03:31.152,69138.0,0.01392,B,962.40096,492243071947055
1774148611470,2026-03-22 03:03:31.470,69137.0,0.00428,A,295.90636,486758609873403
1774148612102,2026-03-22 03:03:32.102,69138.0,0.1007,B,6962.1966,244267865138477
1774148612102,2026-03-22 03:03:32.102,69138.0,0.21111,B,14595.723179999999,551180687523510
1774148612102,2026-03-22 03:03:32.102,69138.0,0.22141,B,15307.844579999999,589142149987812
1774148612102,2026-03-22 03:03:32.102,69138.0,0.02343,B,1619.90334,803864230403894
1774148613375,2026-03-22 03:03:33.375,69137.0,0.00017,A,11.753290000000002,58411396071962
1774148613375,2026-03-22 03:03:33.375,69136.0,0.00017,A,11.753120000000001,935843663367370
1774148613375,2026-03-22 03:03:33.375,69135.0,0.00017,A,11.75295,868682085732210
1774148613375,2026-03-22 03:03:33.375,69135.0,0.24949,A,17248.491149999998,247189466250371
1774148613375,2026-03-22 03:03:33.375,69135.0,0.25,A,17283.75,865371383791883
1774148613375,2026-03-22 03:03:33.375,69135.0,0.33333,A,23044.76955,978828740317282
1774148613375,2026-03-22 03:03:33.375,69135.0,1.1493,A,79456.8555,955772503174636
1774148613375,2026-03-22 03:03:33.375,69134.0,0.00017,A,11.752780000000001,222497141284755
1774148613375,2026-03-22 03:03:33.375,69134.0,0.00016,A,11.061440000000001,196430499205699
1774148613375,2026-03-22 03:03:33.375,69133.0,0.00017,A,11.75261,1008337002437009
1774148613375,2026-03-22 03:03:33.375,69132.0,0.00017,A,11.75244,9332907398847
1774148613375,2026-03-22 03:03:33.375,69132.0,0.003,A,207.39600000000002,123361837505085
1774148613375,2026-03-22 03:03:33.375,69131.0,0.00017,A,11.752270000000001,901671363365963
1774148613375,2026-03-22 03:03:33.375,69131.0,0.003,A,207.393,485903494773218
1774148613375,2026-03-22 03:03:33.375,69130.0,0.00016,A,11.0608,506401856103064
1774148613375,2026-03-22 03:03:33.375,69130.0,0.00017,A,11.7521,574938968123807
1774148613375,2026-03-22 03:03:33.375,69130.0,0.00015,A,10.369499999999999,809799578833902
1774148613375,2026-03-22 03:03:33.375,69129.0,0.00017,A,11.751930000000002,887998023499887
1774148613375,2026-03-22 03:03:33.375,69128.0,0.32634,A,22559.23152,1039380643693680
1774148613375,2026-03-22 03:03:33.375,69128.0,0.30981,A,21416.54568,934273714074799
1774148613375,2026-03-22 03:03:33.375,69128.0,0.00016,A,11.06048,418036425674496
1774148613375,2026-03-22 03:03:33.375,69128.0,0.00017,A,11.75176,202258046375268
1774148613375,2026-03-22 03:03:33.375,69128.0,0.01707,A,1180.01496,353314317860899
1774148613423,2026-03-22 03:03:33.423,69127.0,0.00017,A,11.75159,717018817931866
1774148613423,2026-03-22 03:03:33.423,69127.0,0.01273,A,879.98671,738164267658067
1774148613423,2026-03-22 03:03:33.423,69126.0,0.00017,A,11.751420000000001,779563008217905
1774148613423,2026-03-22 03:03:33.423,69126.0,0.00022,A,15.20772,594728313061700
1774148613423,2026-03-22 03:03:33.423,69125.0,0.00018,A,12.4425,107603261497585
1774148613423,2026-03-22 03:03:33.423,69125.0,0.00017,A,11.75125,372754467292843
1774148613423,2026-03-22 03:03:33.423,69125.0,0.00015,A,10.368749999999999,232170710060564
1774148613423,2026-03-22 03:03:33.423,69124.0,0.00017,A,11.75108,252422403747566
1774148613423,2026-03-22 03:03:33.423,69123.0,0.00015,A,10.36845,419682639431870
1774148613423,2026-03-22 03:03:33.423,69123.0,0.00016,A,11.05968,25664054212156
1774148613423,2026-03-22 03:03:33.423,69123.0,0.00017,A,11.750910000000001,262656128657376
1774148613423,2026-03-22 03:03:33.423,69122.0,0.00017,A,11.75074,424458396829976
1774148613423,2026-03-22 03:03:33.423,69122.0,0.00016,A,11.059520000000001,872116677734346
1774148613986,2026-03-22 03:03:33.986,69121.0,0.00017,A,11.750570000000002,1023210779656076
1774148613986,2026-03-22 03:03:33.986,69120.0,0.00016,A,11.0592,1120220996631671
1774148613986,2026-03-22 03:03:33.986,69120.0,0.00072,A,49.766400000000004,469288849237998
1774148613986,2026-03-22 03:03:33.986,69120.0,0.00017,A,11.7504,1080770553422828
1774148613986,2026-03-22 03:03:33.986,69119.0,0.00016,A,11.059040000000001,62956805144241
1774148613986,2026-03-22 03:03:33.986,69119.0,0.00017,A,11.75023,465786921102477
1774148613986,2026-03-22 03:03:33.986,69118.0,0.00017,A,11.750060000000001,138324402401847
1774148613986,2026-03-22 03:03:33.986,69116.0,0.00153,A,105.74748,839074451979929
1774148613986,2026-03-22 03:03:33.986,69116.0,0.001,A,69.116,532524355762071
1774148613986,2026-03-22 03:03:33.986,69115.0,0.00016,A,11.0584,1001722819105355
1774148613986,2026-03-22 03:03:33.986,69115.0,0.001,A,69.115,951190777690101
1774148613986,2026-03-22 03:03:33.986,69114.0,0.00402,A,277.83828,468540499505237
1774148614052,2026-03-22 03:03:34.052,69114.0,0.00142,A,98.14188,599459073065274
1774148614489,2026-03-22 03:03:34.489,69115.0,0.00035,B,24.19025,861814558120635
1774148614489,2026-03-22 03:03:34.489,69115.0,0.00121,B,83.62915,426667507222577
1774148614489,2026-03-22 03:03:34.489,69114.0,0.00205,A,141.68370000000002,1106348488985848
1774148614489,2026-03-22 03:03:34.489,69114.0,0.12824,A,8863.17936,899768706509532
1774148615359,2026-03-22 03:03:35.359,69114.0,0.03205,A,2215.1037,332807506784413
1774148615359,2026-03-22 03:03:35.359,69114.0,0.00017,A,11.74938,333342380838784
1774148615359,2026-03-22 03:03:35.359,69113.0,0.00048,A,33.17424,376783116949487
1774148615359,2026-03-22 03:03:35.359,69113.0,0.00017,A,11.749210000000001,556334246459345
1774148615768,2026-03-22 03:03:35.768,69113.0,0.00033,B,22.80729,932184210258950
1774148616014,2026-03-22 03:03:36.014,69111.0,0.01161,A,802.3787100000001,411180304075512
1774148616014,2026-03-22 03:03:36.014,69111.0,0.00017,A,11.74887,982527593681443
1774148616014,2026-03-22 03:03:36.014,69110.0,0.00037,A,25.5707,840463102405292
1774148616014,2026-03-22 03:03:36.014,69110.0,0.00016,A,11.0576,803659731224601
1774148616014,2026-03-22 03:03:36.014,69110.0,0.00017,A,11.748700000000001,465280724768905
1774148616014,2026-03-22 03:03:36.014,69109.0,0.00017,A,11.74853,97959360095174
1774148616014,2026-03-22 03:03:36.014,69109.0,0.003,A,207.327,175935030949865
1774148616014,2026-03-22 03:03:36.014,69108.0,0.00072,A,49.757760000000005,764804677474292
1774148616014,2026-03-22 03:03:36.014,69108.0,0.00017,A,11.748360000000002,893062957735020
1774148616014,2026-03-22 03:03:36.014,69108.0,0.03346,A,2312.3536799999997,1103852321559428
1774148616115,2026-03-22 03:03:36.115,69107.0,0.00017,A,11.748190000000001,1036521346684534
1774148616115,2026-03-22 03:03:36.115,69106.0,0.00017,A,11.74802,740239891754232
1774148616115,2026-03-22 03:03:36.115,69106.0,0.00794,A,548.7016399999999,834254158791232
1774148617323,2026-03-22 03:03:37.323,69104.0,0.00017,A,11.74768,501425573826220
1774148617323,2026-03-22 03:03:37.323,69104.0,0.003,A,207.312,258688233779505
1774148617323,2026-03-22 03:03:37.323,69104.0,0.04963,A,3429.63152,846939515498226
1774148618042,2026-03-22 03:03:38.042,69109.0,0.00016,B,11.057440000000001,508321745528513
1774148618142,2026-03-22 03:03:38.142,69109.0,1e-05,B,0.6910900000000001,982796062414379
1774148618142,2026-03-22 03:03:38.142,69110.0,0.00017,B,11.748700000000001,499994537384925
1774148618142,2026-03-22 03:03:38.142,69111.0,0.00017,B,11.74887,572701321139169
1774148618142,2026-03-22 03:03:38.142,69112.0,0.00017,B,11.74904,942543447169364
1774148619560,2026-03-22 03:03:39.560,69114.0,0.00017,B,11.74938,709078531900259
1774148619560,2026-03-22 03:03:39.560,69114.0,0.003,B,207.342,801709650682627
1774148619560,2026-03-22 03:03:39.560,69114.0,0.00349,B,241.20786,414472182093537
1774148620163,2026-03-22 03:03:40.163,69107.0,0.003,A,207.321,801706493588558
