time,datetime_utc,px,sz,side,notional,tid
1774148940268,2026-03-22 03:09:00.268,69182.0,0.00015,A,10.3773,800673708723482
1774148940268,2026-03-22 03:09:00.268,69182.0,0.00017,A,11.760940000000002,317499796868513
1774148940268,2026-03-22 03:09:00.268,69181.0,0.00017,A,11.76077,27153963532238
1774148940268,2026-03-22 03:09:00.268,69180.0,0.00017,A,11.7606,11847222138593
1774148940268,2026-03-22 03:09:00.268,69179.0,0.00017,A,11.760430000000001,203958494250000
1774148940268,2026-03-22 03:09:00.268,69178.0,0.00016,A,11.068480000000001,537648057779887
1774148940268,2026-03-22 03:09:00.268,69178.0,0.00017,A,11.76026,1882813535093
1774148940268,2026-03-22 03:09:00.268,69177.0,0.003,A,207.531,631067275139833
1774148940268,2026-03-22 03:09:00.268,69177.0,0.00017,A,11.760090000000002,496048918735842
1774148940441,2026-03-22 03:09:00.441,69177.0,0.01022,B,706.98894,296220545922173
1774148940778,2026-03-22 03:09:00.778,69176.0,0.00017,A,11.759920000000001,818223336776757
1774148940778,2026-03-22 03:09:00.778,69175.0,0.00017,A,11.75975,783304603287401
1774148940778,2026-03-22 03:09:00.778,69175.0,0.0349,A,2414.2075,50544589816206
1774148941962,2026-03-22 03:09:01.962,69176.0,0.004,B,276.704,772369335379794
1774148942808,2026-03-22 03:09:02.808,69176.0,0.029,B,2006.104,194778055878377
1774148943739,2026-03-22 03:09:03.739,69176.0,0.14453,B,9998.00728,52382488548292
1774148945025,2026-03-22 03:09:05.025,69175.0,0.00142,A,98.2285,181362813720430
1774148946035,2026-03-22 03:09:06.035,69176.0,0.35,B,24211.6,643695449009039
1774148946035,2026-03-22 03:09:06.035,69176.0,0.21,B,14526.96,4460865059824
1774148946035,2026-03-22 03:09:06.035,69176.0,0.21,B,14526.96,927234513466158
1774148946035,2026-03-22 03:09:06.035,69176.0,0.21,B,14526.96,1062008374270529
1774148946035,2026-03-22 03:09:06.035,69176.0,0.21,B,14526.96,967129228003698
1774148946035,2026-03-22 03:09:06.035,69176.0,0.25558,B,17680.00208,685016355585180
1774148947227,2026-03-22 03:09:07.227,69176.0,0.00022,A,15.218720000000001,20156082311241
1774148948002,2026-03-22 03:09:08.002,69182.0,0.00016,B,11.069120000000002,3824627274273
1774148948061,2026-03-22 03:09:08.061,69182.0,0.00028,B,19.370959999999997,725097865319630
1774148948310,2026-03-22 03:09:08.310,69181.0,0.00036,A,24.905160000000002,15434452028398
1774148949940,2026-03-22 03:09:09.940,69182.0,0.00044,B,30.440080000000002,517436440902413
1774148951014,2026-03-22 03:09:11.014,69182.0,0.05283,B,3654.88506,230706224382859
1774148951014,2026-03-22 03:09:11.014,69182.0,0.03909,B,2704.32438,905570553185009
1774148951819,2026-03-22 03:09:11.819,69181.0,0.02538,A,1755.81378,1076190172885157
1774148952219,2026-03-22 03:09:12.219,69181.0,0.07639,A,5284.7365899999995,312454835988738
1774148952219,2026-03-22 03:09:12.219,69181.0,0.18522,A,12813.704819999999,101642834658878
1774148952623,2026-03-22 03:09:12.623,69182.0,0.00017,B,11.760940000000002,956194556558771
1774148952623,2026-03-22 03:09:12.623,69183.0,0.00017,B,11.76111,396184915136604
1774148952623,2026-03-22 03:09:12.623,69183.0,0.00015,B,10.37745,69265982613672
1774148952623,2026-03-22 03:09:12.623,69184.0,0.00016,B,11.06944,199069205999921
1774148952623,2026-03-22 03:09:12.623,69184.0,0.00017,B,11.761280000000001,361659804077932
1774148952623,2026-03-22 03:09:12.623,69185.0,0.00218,B,150.82330000000002,79453566453513
1774148953029,2026-03-22 03:09:13.029,69185.0,0.00046,B,31.825100000000003,331808862262364
1774148953244,2026-03-22 03:09:13.244,69185.0,0.0002,B,13.837000000000002,951458503822697
1774148953244,2026-03-22 03:09:13.244,69185.0,0.00372,B,257.3682,432262178792214
1774148953649,2026-03-22 03:09:13.649,69185.0,0.004,B,276.74,594401168236826
1774148954045,2026-03-22 03:09:14.045,69185.0,0.00759,B,525.11415,203021713781473
1774148954822,2026-03-22 03:09:14.822,69182.0,0.00015,A,10.3773,213670631102505
1774148954822,2026-03-22 03:09:14.822,69181.0,0.00017,A,11.76077,813839168383038
1774148955413,2026-03-22 03:09:15.413,69180.0,0.00017,A,11.7606,321293362022519
1774148955413,2026-03-22 03:09:15.413,69179.0,0.003,A,207.537,8244009365686
1774148955413,2026-03-22 03:09:15.413,69179.0,0.00017,A,11.760430000000001,890909327830983
1774148955413,2026-03-22 03:09:15.413,69179.0,0.00149,B,103.07671,664757490950272
1774148955413,2026-03-22 03:09:15.413,69179.0,1.01179,B,69994.62041,390063024215386
1774148955413,2026-03-22 03:09:15.413,69181.0,0.14475,B,10013.94975,637771135624120
1774148955413,2026-03-22 03:09:15.413,69181.0,0.53592,B,37075.481519999994,647347094110564
1774148955413,2026-03-22 03:09:15.413,69181.0,0.11947,B,8265.05407,671973390899112
1774148955413,2026-03-22 03:09:15.413,69181.0,0.14418,B,9974.51658,688078179304998
1774148955413,2026-03-22 03:09:15.413,69181.0,0.0424,B,2933.2744,347252648256821
1774148955413,2026-03-22 03:09:15.413,69181.0,0.28909,B,19999.53529,519029168594216
1774148955604,2026-03-22 03:09:15.604,69178.0,0.00016,A,11.068480000000001,572262780568987
1774148955604,2026-03-22 03:09:15.604,69178.0,0.00017,A,11.76026,393627182832081
1774148955604,2026-03-22 03:09:15.604,69177.0,0.00017,A,11.760090000000002,869611417983881
1774148955604,2026-03-22 03:09:15.604,69176.0,0.00017,A,11.759920000000001,604450023087399
1774148955604,2026-03-22 03:09:15.604,69176.0,0.0095,A,657.172,305816158547836
1774148956014,2026-03-22 03:09:16.014,69176.0,0.00028,A,19.36928,693599346014049
1774148956796,2026-03-22 03:09:16.796,69176.0,0.01913,A,1323.33688,1079893520950414
1774148956796,2026-03-22 03:09:16.796,69176.0,0.00017,A,11.759920000000001,923044788482356
1774148956796,2026-03-22 03:09:16.796,69175.0,0.00017,A,11.75975,349911612443570
1774148956796,2026-03-22 03:09:16.796,69175.0,0.00013,A,8.99275,1084561234788653
1774148958848,2026-03-22 03:09:18.848,69175.0,0.00086,B,59.4905,680464836933234
1774148960064,2026-03-22 03:09:20.064,69175.0,0.00034,B,23.5195,616656564390161
1774148961109,2026-03-22 03:09:21.109,69174.0,0.00027,A,18.67698,924679967399974
1774148962119,2026-03-22 03:09:22.119,69178.0,0.00015,B,10.3767,84557370266887
1774148962119,2026-03-22 03:09:22.119,69180.0,0.00085,B,58.803,534064110464957
1774148962919,2026-03-22 03:09:22.919,69180.0,0.00017,B,11.7606,975197127991697
1774148962919,2026-03-22 03:09:22.919,69180.0,0.01072,B,741.6096,640810149870455
1774148964126,2026-03-22 03:09:24.126,69179.0,0.08728,A,6037.94312,261235269605535
1774148964126,2026-03-22 03:09:24.126,69179.0,0.03887,A,2688.9877300000003,928301869196552
1774148964126,2026-03-22 03:09:24.126,69179.0,0.41461,A,28682.30519,533451420673699
1774148964410,2026-03-22 03:09:24.410,69179.0,0.00757,A,523.68503,629592493654548
1774148965004,2026-03-22 03:09:25.004,69179.0,0.00082,A,56.72678,21301935302906
1774148966010,2026-03-22 03:09:26.010,69179.0,0.00197,A,136.28262999999998,684980627027687
1774148967031,2026-03-22 03:09:27.031,69179.0,0.00017,A,11.760430000000001,287927010611275
1774148968336,2026-03-22 03:09:28.336,69180.0,0.00469,B,324.45419999999996,379387250775197
1774148970410,2026-03-22 03:09:30.410,69180.0,0.00018,B,12.4524,1099599697604529
1774148971426,2026-03-22 03:09:31.426,69180.0,0.0072,B,498.096,623204426033825
1774148973652,2026-03-22 03:09:33.652,69181.0,0.0867,B,5997.9927,127390381624078
1774148974077,2026-03-22 03:09:34.077,69180.0,0.00142,A,98.2356,584886850558105
1774148974342,2026-03-22 03:09:34.342,69181.0,0.001,B,69.181,1122576840170242
1774148974815,2026-03-22 03:09:34.815,69181.0,0.0004,B,27.6724,518690438609083
1774148976156,2026-03-22 03:09:36.156,69181.0,0.00022,B,15.21982,942178815787314
1774148978092,2026-03-22 03:09:38.092,69181.0,0.00016,B,11.06896,330111701514855
1774148979071,2026-03-22 03:09:39.071,69180.0,0.00058,A,40.1244,744923069625633
1774148979818,2026-03-22 03:09:39.818,69181.0,0.01307,B,904.19567,284889771674819
1774148983084,2026-03-22 03:09:43.084,69181.0,0.0003,B,20.754299999999997,797546186897358
1774148984111,2026-03-22 03:09:44.111,69181.0,0.0076,B,525.7756,236868142755529
1774148984233,2026-03-22 03:09:44.233,69181.0,0.00277,B,191.63137,334346823545248
1774148986124,2026-03-22 03:09:46.124,69180.0,0.00028,A,19.3704,424154258286061
1774148986124,2026-03-22 03:09:46.124,69181.0,0.0033,B,228.2973,358733012916571
1774148990065,2026-03-22 03:09:50.065,69181.0,0.00034,B,23.52154,396430579607007
1774148991027,2026-03-22 03:09:51.027,69180.0,0.00028,A,19.3704,1057666453177140
1774148991481,2026-03-22 03:09:51.481,69180.0,0.01139,A,787.9602000000001,511225276427432
1774148991481,2026-03-22 03:09:51.481,69180.0,0.00017,A,11.7606,11481672132159
1774148991481,2026-03-22 03:09:51.481,69179.0,0.00017,A,11.760430000000001,83265974453123
1774148991579,2026-03-22 03:09:51.579,69178.0,0.00015,A,10.3767,816746721742941
1774148991579,2026-03-22 03:09:51.579,69178.0,0.00017,A,11.76026,1035144696580781
1774148992303,2026-03-22 03:09:52.303,69177.0,0.00017,A,11.760090000000002,628226389899181
1774148992303,2026-03-22 03:09:52.303,69176.0,0.00017,A,11.759920000000001,3851363799095
1774148992303,2026-03-22 03:09:52.303,69176.0,0.01324,A,915.89024,12686608564214
1774148993043,2026-03-22 03:09:53.043,69176.0,0.01567,A,1083.98792,63459371260989
1774148993043,2026-03-22 03:09:53.043,69176.0,0.00017,A,11.759920000000001,47898214831788
1774148993043,2026-03-22 03:09:53.043,69175.0,2e-05,A,1.3835000000000002,643448259224973
1774148993190,2026-03-22 03:09:53.190,69176.0,0.21,B,14526.96,797838528561376
1774148993190,2026-03-22 03:09:53.190,69176.0,0.21,B,14526.96,202990012106198
1774148993190,2026-03-22 03:09:53.190,69176.0,0.13632,B,9430.07232,677626648479660
1774148993190,2026-03-22 03:09:53.190,69176.0,0.21436,B,14828.56736,76962519674360
1774148993190,2026-03-22 03:09:53.190,69176.0,0.30601,B,21168.54776,895240329068549
1774148993190,2026-03-22 03:09:53.190,69176.0,0.22125,B,15305.19,661624043940236
1774148993190,2026-03-22 03:09:53.190,69176.0,0.10726,B,7419.81776,294289167190496
1774148993190,2026-03-22 03:09:53.190,69176.0,0.22549,B,15598.49624,1108101238083646
1774148993190,2026-03-22 03:09:53.190,69176.0,0.14949,B,10341.12024,784076357462384
1774148993190,2026-03-22 03:09:53.190,69176.0,0.15612,B,10799.75712,51138740813182
1774148993190,2026-03-22 03:09:53.190,69176.0,0.0637,B,4406.511200000001,989243100432040
1774148994085,2026-03-22 03:09:54.085,69174.0,0.00022,A,15.21828,829172028532772
1774148995006,2026-03-22 03:09:55.006,69174.0,0.00082,A,56.72268,1048891343587052
1774148996012,2026-03-22 03:09:56.012,69174.0,0.00189,A,130.73886,178395376146322
1774148996076,2026-03-22 03:09:56.076,69174.0,0.00099,A,68.48226,830686681081653
1774148996289,2026-03-22 03:09:56.289,69174.0,0.05246,A,3628.86804,39003622448498
1774148996289,2026-03-22 03:09:56.289,69174.0,0.00017,A,11.759580000000001,911222771803859
1774148996289,2026-03-22 03:09:56.289,69174.0,0.01964,A,1358.57736,10578776793707
1774148997023,2026-03-22 03:09:57.023,69174.0,0.00017,A,11.759580000000001,722658987790444
1774148998277,2026-03-22 03:09:58.277,69174.0,0.0091,A,629.4834000000001,831974045531586
1774148998277,2026-03-22 03:09:58.277,69174.0,0.0006,A,41.5044,638274867712122
1774148998277,2026-03-22 03:09:58.277,69174.0,0.00017,A,11.759580000000001,866246102360802
1774148998277,2026-03-22 03:09:58.277,69173.0,0.003,A,207.519,424177692788970
1774148998277,2026-03-22 03:09:58.277,69173.0,0.00017,A,11.75941,458816437734002
1774148998277,2026-03-22 03:09:58.277,69173.0,0.00015,A,10.37595,454849536364599
1774148998277,2026-03-22 03:09:58.277,69172.0,0.00017,A,11.75924,911971530236576
1774148998277,2026-03-22 03:09:58.277,69172.0,0.00543,A,375.60396,6523157181816
1774148999520,2026-03-22 03:09:59.520,69172.0,0.00146,A,100.99112,641880854956736
1774149004030,2026-03-22 03:10:04.030,69172.0,0.00142,A,98.22424000000001,55707063220153
1774149006133,2026-03-22 03:10:06.133,69172.0,7e-05,A,4.84204,1022630170520348
1774149006231,2026-03-22 03:10:06.231,69173.0,0.00015,B,10.37595,1041620435685927
1774149010289,2026-03-22 03:10:10.289,69175.0,0.00017,B,11.75975,358784062781701
1774149010289,2026-03-22 03:10:10.289,69177.0,0.05665,B,3918.87705,128058694101498
1774149010289,2026-03-22 03:10:10.289,69178.0,0.00018,B,12.45204,328653117126631
1774149011298,2026-03-22 03:10:11.298,69178.0,0.00017,B,11.76026,595450260941884
1774149011298,2026-03-22 03:10:11.298,69179.0,0.00017,B,11.760430000000001,902420328543879
1774149011298,2026-03-22 03:10:11.298,69179.0,0.00015,B,10.37685,849388172605334
1774149011387,2026-03-22 03:10:11.387,69180.0,0.00016,B,11.068800000000001,557954530699149
1774149011387,2026-03-22 03:10:11.387,69180.0,2e-05,B,1.3836000000000002,548518005955113
1774149011387,2026-03-22 03:10:11.387,69180.0,0.00015,B,10.376999999999999,808326315044729
1774149011387,2026-03-22 03:10:11.387,69181.0,0.00017,B,11.76077,602350582533159
1774149011387,2026-03-22 03:10:11.387,69182.0,0.00017,B,11.760940000000002,1097615162741130
1774149011387,2026-03-22 03:10:11.387,69182.0,0.00071,B,49.11922,74902343957537
1774149011667,2026-03-22 03:10:11.667,69182.0,0.001,B,69.182,149764740677910
1774149012107,2026-03-22 03:10:12.107,69183.0,0.00017,B,11.76111,377321735727856
1774149012179,2026-03-22 03:10:12.179,69184.0,0.00017,B,11.761280000000001,859261526349167
1774149012179,2026-03-22 03:10:12.179,69184.0,0.00016,B,11.06944,756140998973551
1774149012717,2026-03-22 03:10:12.717,69185.0,0.0014,B,96.859,1007747716917066
1774149013013,2026-03-22 03:10:13.013,69185.0,0.00044,B,30.4414,896671554054322
1774149013013,2026-03-22 03:10:13.013,69185.0,0.25,B,17296.25,562344910084341
1774149013013,2026-03-22 03:10:13.013,69185.0,4.38512,B,303384.52719999995,402868821017919
1774149013013,2026-03-22 03:10:13.013,69185.0,0.25,B,17296.25,880227540467928
1774149013013,2026-03-22 03:10:13.013,69185.0,0.25,B,17296.25,1100621653101483
1774149013215,2026-03-22 03:10:13.215,69185.0,0.33333,B,23061.43605,349961003384850
1774149013651,2026-03-22 03:10:13.651,69185.0,0.91826,B,63529.8181,1108989604017884
1774149013651,2026-03-22 03:10:13.651,69185.0,0.00017,B,11.76145,869026223765487
1774149014100,2026-03-22 03:10:14.100,69186.0,0.00017,B,11.76162,340809769035867
1774149014100,2026-03-22 03:10:14.100,69186.0,0.00015,B,10.377899999999999,484102929843496
1774149014100,2026-03-22 03:10:14.100,69187.0,0.00017,B,11.761790000000001,1075247357285883
1774149014100,2026-03-22 03:10:14.100,69187.0,0.003,B,207.561,209345002578297
1774149014100,2026-03-22 03:10:14.100,69188.0,0.00016,B,11.07008,1011469367395270
1774149014100,2026-03-22 03:10:14.100,69188.0,0.00017,B,11.76196,409444614976159
1774149014100,2026-03-22 03:10:14.100,69189.0,0.00017,B,11.76213,699986871877543
1774149014100,2026-03-22 03:10:14.100,69190.0,0.00017,B,11.762300000000002,370577434603986
1774149014100,2026-03-22 03:10:14.100,69191.0,0.00016,B,11.07056,33284825273143
1774149014100,2026-03-22 03:10:14.100,69191.0,0.00017,B,11.76247,667170097774340
1774149014100,2026-03-22 03:10:14.100,69191.0,0.00015,B,10.378649999999999,973598024178363
1774149014100,2026-03-22 03:10:14.100,69192.0,0.00017,B,11.762640000000001,401598510547375
1774149014100,2026-03-22 03:10:14.100,69193.0,0.00278,B,192.35654,998120077551732
1774149014908,2026-03-22 03:10:14.908,69192.0,0.00022,A,15.222240000000001,840327696877548
1774149015110,2026-03-22 03:10:15.110,69193.0,0.01059,B,732.75387,680236527792559
1774149015110,2026-03-22 03:10:15.110,69193.0,0.00017,B,11.76281,976923844405445
1774149015110,2026-03-22 03:10:15.110,69194.0,0.00043,B,29.75342,997957435908857
1774149015110,2026-03-22 03:10:15.110,69194.0,0.00017,B,11.76298,905533386248868
1774149015110,2026-03-22 03:10:15.110,69195.0,0.00016,B,11.071200000000001,703835657931639
1774149015110,2026-03-22 03:10:15.110,69195.0,0.00017,B,11.763150000000001,79609674931512
1774149015110,2026-03-22 03:10:15.110,69195.0,0.003,B,207.585,662616912938448
1774149015312,2026-03-22 03:10:15.312,69196.0,7e-05,B,4.843719999999999,552756278643631
1774149015797,2026-03-22 03:10:15.797,69196.0,0.00293,B,202.74428,237121409064189
1774149015797,2026-03-22 03:10:15.797,69196.0,0.0008,B,55.3568,301288234978846
1774149015889,2026-03-22 03:10:15.889,69196.0,0.00016,B,11.07136,268783528085288
1774149016004,2026-03-22 03:10:16.004,69195.0,2e-05,A,1.3839000000000001,31600716149940
1774149016004,2026-03-22 03:10:16.004,69195.0,0.00026,A,17.990699999999997,170777515983564
1774149016525,2026-03-22 03:10:16.525,69196.0,0.00017,B,11.76332,264503590888730
1774149016525,2026-03-22 03:10:16.525,69197.0,0.00022,B,15.22334,1091437629161560
1774149016525,2026-03-22 03:10:16.525,69197.0,0.00017,B,11.763490000000001,245548533115080
1774149016525,2026-03-22 03:10:16.525,69198.0,0.00017,B,11.763660000000002,607443734455922
1774149016525,2026-03-22 03:10:16.525,69199.0,0.00016,B,11.071840000000002,832330991437674
1774149016525,2026-03-22 03:10:16.525,69199.0,0.05611,B,3882.75589,882896703209376
1774149017606,2026-03-22 03:10:17.606,69199.0,0.00018,B,12.455820000000001,749493930994622
1774149019812,2026-03-22 03:10:19.812,69199.0,0.00019,B,13.147810000000002,640230334523993
1774149020006,2026-03-22 03:10:20.006,69199.0,0.00034,B,23.52766,618888806904911
1774149021011,2026-03-22 03:10:21.011,69198.0,0.00028,A,19.375439999999998,901895658594943
1774149023976,2026-03-22 03:10:23.976,69200.0,0.00016,B,11.072000000000001,966687773885980
1774149023976,2026-03-22 03:10:23.976,69200.0,0.01,B,692.0,811184683655579
1774149023976,2026-03-22 03:10:23.976,69200.0,0.00035,B,24.22,1041484359739188
1774149023976,2026-03-22 03:10:23.976,69200.0,0.00017,B,11.764000000000001,364624102937987
1774149023976,2026-03-22 03:10:23.976,69200.0,0.02216,B,1533.472,59625853840126
1774149025051,2026-03-22 03:10:25.051,69199.0,0.00082,A,56.743179999999995,716067400253453
1774149025853,2026-03-22 03:10:25.853,69200.0,0.001,B,69.2,959835224658933
1774149026051,2026-03-22 03:10:26.051,69199.0,0.00183,A,126.63417,898132266782591
1774149026592,2026-03-22 03:10:26.592,69200.0,0.0005,B,34.6,965630387552376
1774149026747,2026-03-22 03:10:26.747,69199.0,0.00017,A,11.76383,958462546543330
1774149027061,2026-03-22 03:10:27.061,69198.0,0.00015,A,10.3797,152453077884766
1774149027061,2026-03-22 03:10:27.061,69198.0,2e-05,A,1.38396,131739527781710
1774149027513,2026-03-22 03:10:27.513,69199.0,0.00312,B,215.90088,548511346072064
1774149027513,2026-03-22 03:10:27.513,69199.0,2e-05,B,1.3839800000000002,865942367683568
1774149028606,2026-03-22 03:10:28.606,69198.0,0.00015,A,10.3797,1074503018105059
1774149028606,2026-03-22 03:10:28.606,69198.0,0.0289,A,1999.8221999999998,886136624524999
1774149028606,2026-03-22 03:10:28.606,69198.0,0.0289,A,1999.8221999999998,209353703263516
1774149028606,2026-03-22 03:10:28.606,69198.0,0.07233,A,5005.09134,601521755239587
1774149028606,2026-03-22 03:10:28.606,69198.0,0.26972,A,18664.08456,83315867579564
1774149028606,2026-03-22 03:10:28.606,69199.0,0.00021,B,14.53179,652949594324309
1774149029177,2026-03-22 03:10:29.177,69199.0,0.00022,B,15.223780000000001,527910291611412
1774149029773,2026-03-22 03:10:29.773,69199.0,0.00015,B,10.37985,447036082378193
1774149030888,2026-03-22 03:10:30.888,69199.0,0.00086,B,59.51114,859446073106026
1774149032105,2026-03-22 03:10:32.105,69199.0,0.00022,B,15.223780000000001,882812863060849
1774149032357,2026-03-22 03:10:32.357,69199.0,0.1302,B,9009.7098,602214143340305
1774149033397,2026-03-22 03:10:33.397,69199.0,0.00047,B,32.52353,837998358643340
1774149033766,2026-03-22 03:10:33.766,69199.0,0.00017,B,11.76383,764554428530022
1774149033766,2026-03-22 03:10:33.766,69200.0,8e-05,B,5.5360000000000005,934710631581771
1774149033965,2026-03-22 03:10:33.965,69199.0,0.01685,A,1166.00315,400149951542019
1774149034218,2026-03-22 03:10:34.218,69200.0,0.00012,B,8.304,489185496771075
1774149034218,2026-03-22 03:10:34.218,69201.0,0.00016,B,11.07216,294047367031497
1774149034218,2026-03-22 03:10:34.218,69201.0,0.00017,B,11.76417,1058138191978912
1774149034218,2026-03-22 03:10:34.218,69201.0,0.003,B,207.603,198433757219283
1774149034218,2026-03-22 03:10:34.218,69201.0,0.00015,B,10.380149999999999,592242034206551
1774149034218,2026-03-22 03:10:34.218,69202.0,0.00017,B,11.76434,102071693212864
1774149034218,2026-03-22 03:10:34.218,69203.0,0.00017,B,11.764510000000001,1006485346966885
1774149034218,2026-03-22 03:10:34.218,69203.0,0.00035,B,24.221049999999998,21266353633486
1774149034218,2026-03-22 03:10:34.218,69204.0,0.00541,B,374.39364,1061062165586755
1774149034367,2026-03-22 03:10:34.367,69204.0,0.00647,B,447.74988,1003579416915883
1774149034367,2026-03-22 03:10:34.367,69204.0,0.00017,B,11.76468,15248050011429
1774149034367,2026-03-22 03:10:34.367,69205.0,0.01155,B,799.3177499999999,272779507809874
1774149034367,2026-03-22 03:10:34.367,69205.0,0.00017,B,11.764850000000001,206456102326336
1774149034367,2026-03-22 03:10:34.367,69206.0,0.00016,B,11.07296,206667850823878
1774149034367,2026-03-22 03:10:34.367,69206.0,0.00017,B,11.765020000000002,775099471315348
1774149034367,2026-03-22 03:10:34.367,69206.0,0.003,B,207.618,874072342537727
1774149034367,2026-03-22 03:10:34.367,69206.0,0.00043,B,29.75858,405986933933614
1774149034367,2026-03-22 03:10:34.367,69207.0,0.00017,B,11.76519,739854340048846
1774149034367,2026-03-22 03:10:34.367,69207.0,0.00015,B,10.381049999999998,884794390419423
1774149034367,2026-03-22 03:10:34.367,69208.0,0.00017,B,11.765360000000001,736916351712876
1774149034367,2026-03-22 03:10:34.367,69209.0,0.00017,B,11.76553,951514363062133
1774149034367,2026-03-22 03:10:34.367,69209.0,0.03422,B,2368.33198,1016765199675727
1774149035046,2026-03-22 03:10:35.046,69208.0,0.00141,A,97.58328,681358268731250
1774149035452,2026-03-22 03:10:35.452,69209.0,0.0002,B,13.841800000000001,492174179059044
1774149036859,2026-03-22 03:10:36.859,69208.0,0.00018,A,12.45744,238165815741726
1774149036859,2026-03-22 03:10:36.859,69209.0,0.26161,B,18105.76649,1066405316256827
1774149038046,2026-03-22 03:10:38.046,69209.0,0.00016,B,11.073440000000002,353381658586598
1774149039573,2026-03-22 03:10:39.573,69209.0,0.0003,B,20.7627,66251350349067
1774149040482,2026-03-22 03:10:40.482,69209.0,0.0239,B,1654.0951,780196911521155
1774149040482,2026-03-22 03:10:40.482,69208.0,0.0065,A,449.852,427400051242829
1774149041286,2026-03-22 03:10:41.286,69209.0,0.00017,B,11.76553,647655064513153
1774149041286,2026-03-22 03:10:41.286,69210.0,0.00017,B,11.7657,124336369407764
1774149041286,2026-03-22 03:10:41.286,69211.0,0.00017,B,11.765870000000001,116543572639334
1774149041286,2026-03-22 03:10:41.286,69212.0,0.00017,B,11.76604,745179433374303
1774149041286,2026-03-22 03:10:41.286,69212.0,0.00015,B,10.381799999999998,150582482023516
1774149041286,2026-03-22 03:10:41.286,69213.0,0.00016,B,11.07408,771119647232537
1774149041286,2026-03-22 03:10:41.286,69213.0,1e-05,B,0.69213,284448984434353
1774149041610,2026-03-22 03:10:41.610,69213.0,0.00016,B,11.07408,878169515192174
1774149041610,2026-03-22 03:10:41.610,69214.0,0.00017,B,11.766380000000002,20824192902067
