time,datetime_utc,px,sz,side,notional,tid
1774169288482,2026-03-22 08:48:08.482,68713.0,0.00017,B,11.68121,733288057022123
1774169288482,2026-03-22 08:48:08.482,68713.0,0.00016,B,10.99408,581162019739362
1774169288482,2026-03-22 08:48:08.482,68713.0,0.00582,B,399.90966,879341035240178
1774169288482,2026-03-22 08:48:08.482,68713.0,0.04073,B,2798.68049,961968810244060
1774169288482,2026-03-22 08:48:08.482,68713.0,0.01018,B,699.49834,118972563563053
1774169288482,2026-03-22 08:48:08.482,68713.0,0.00146,B,100.32097999999999,630955104975676
1774169288482,2026-03-22 08:48:08.482,68713.0,0.71581,B,49185.452529999995,43065443859543
1774169288482,2026-03-22 08:48:08.482,68713.0,0.19701,B,13537.14813,542924703091086
1774169288482,2026-03-22 08:48:08.482,68714.0,0.98247,B,67509.44357999999,570927309493792
1774169291014,2026-03-22 08:48:11.014,68714.0,0.10826,A,7438.97764,689397223559472
1774169291014,2026-03-22 08:48:11.014,68714.0,0.02638,A,1812.67532,580758323546696
1774169293019,2026-03-22 08:48:13.019,68715.0,0.00017,B,11.681550000000001,838981432686074
1774169293019,2026-03-22 08:48:13.019,68715.0,0.30549,B,20991.745349999997,367578865403569
1774169293019,2026-03-22 08:48:13.019,68715.0,0.0291,B,1999.6065,985364147363437
1774169293019,2026-03-22 08:48:13.019,68715.0,0.00146,B,100.3239,171013486667534
1774169293019,2026-03-22 08:48:13.019,68715.0,0.04142,B,2846.1753,438690905861317
1774169293019,2026-03-22 08:48:13.019,68715.0,0.19701,B,13537.54215,116008504257727
1774169293019,2026-03-22 08:48:13.019,68715.0,0.01018,B,699.5187,965140335224213
1774169293019,2026-03-22 08:48:13.019,68715.0,0.04073,B,2798.76195,81330079754898
1774169293019,2026-03-22 08:48:13.019,68715.0,0.0291,B,1999.6065,325802146756173
1774169293019,2026-03-22 08:48:13.019,68715.0,0.25457,B,17492.777550000003,284163515501097
1774169293019,2026-03-22 08:48:13.019,68715.0,0.20366,B,13994.4969,963615708650041
1774169293019,2026-03-22 08:48:13.019,68716.0,0.00017,B,11.68172,977517414201637
1774169293019,2026-03-22 08:48:13.019,68716.0,0.00018,B,12.36888,838938243227030
1774169293019,2026-03-22 08:48:13.019,68716.0,0.00015,B,10.3074,596241318085638
1774169293019,2026-03-22 08:48:13.019,68717.0,0.05665,B,3892.81805,296849915670284
1774169293019,2026-03-22 08:48:13.019,68717.0,1.09162,B,75012.85154,601611950787926
1774169293019,2026-03-22 08:48:13.019,68717.0,0.17444,B,11986.993480000001,958513654386643
1774169294023,2026-03-22 08:48:14.023,68716.0,0.00416,A,285.85855999999995,583108802023580
1774169295039,2026-03-22 08:48:15.039,68717.0,0.00056,B,38.481519999999996,868581840378782
1774169295722,2026-03-22 08:48:15.722,68717.0,0.00018,B,12.369060000000001,764160954968209
1774169297964,2026-03-22 08:48:17.964,68716.0,0.00015,A,10.3074,1015366832988401
1774169299054,2026-03-22 08:48:19.054,68716.0,0.00049,A,33.67084,646251577250516
1774169300005,2026-03-22 08:48:20.005,68716.0,0.00084,A,57.72144,465965552581642
1774169300061,2026-03-22 08:48:20.061,68716.0,0.04248,A,2919.05568,557803862611810
1774169300262,2026-03-22 08:48:20.262,68717.0,0.00022,B,15.117740000000001,608151450540896
1774169301539,2026-03-22 08:48:21.539,68716.0,0.0136,A,934.5376,1080467656440248
1774169306181,2026-03-22 08:48:26.181,68717.0,0.10225,B,7026.313249999999,671529075442755
1774169306571,2026-03-22 08:48:26.571,68716.0,0.01451,A,997.06916,356901860642398
1774169306976,2026-03-22 08:48:26.976,68717.0,0.00017,B,11.681890000000001,604485305382524
1774169306976,2026-03-22 08:48:26.976,68717.0,0.00419,B,287.92423,1040572298413613
1774169307583,2026-03-22 08:48:27.583,68717.0,0.02491,B,1711.7404700000002,1064367945292233
1774169307583,2026-03-22 08:48:27.583,68717.0,0.00017,B,11.681890000000001,355016704930499
1774169308788,2026-03-22 08:48:28.788,68720.0,0.00017,B,11.682400000000001,894237188013530
1774169308788,2026-03-22 08:48:28.788,68720.0,0.00017,B,11.682400000000001,314427062728259
1774169308788,2026-03-22 08:48:28.788,68720.0,0.00112,B,76.9664,1116464182403076
1774169309734,2026-03-22 08:48:29.734,68720.0,0.0002,B,13.744,115570684140222
1774169309734,2026-03-22 08:48:29.734,68720.0,0.00908,B,623.9775999999999,539446808012323
1774169310353,2026-03-22 08:48:30.353,68720.0,0.02002,B,1375.7744,553589601254605
1774169310353,2026-03-22 08:48:30.353,68720.0,0.00017,B,11.682400000000001,464883395993904
1774169310825,2026-03-22 08:48:30.825,68721.0,0.00017,B,11.68257,475199304294700
1774169310825,2026-03-22 08:48:30.825,68722.0,0.00017,B,11.68274,994363251490864
1774169310825,2026-03-22 08:48:30.825,68722.0,0.00015,B,10.3083,781721327036821
1774169310825,2026-03-22 08:48:30.825,68723.0,0.00017,B,11.682910000000001,846326411492534
1774169310825,2026-03-22 08:48:30.825,68723.0,0.00017,B,11.682910000000001,838423981615760
1774169310825,2026-03-22 08:48:30.825,68723.0,0.00015,B,10.308449999999999,102473661587185
1774169310952,2026-03-22 08:48:30.952,68724.0,0.00017,B,11.68308,141809483137966
1774169310952,2026-03-22 08:48:30.952,68724.0,0.0291,B,1999.8684,295568846344911
1774169311089,2026-03-22 08:48:31.089,68723.0,0.00237,A,162.87351,1083465177893628
1774169311433,2026-03-22 08:48:31.433,68725.0,0.00017,B,11.683250000000001,394404146580066
1774169311433,2026-03-22 08:48:31.433,68725.0,0.00132,B,90.717,941598143262452
1774169312450,2026-03-22 08:48:32.450,68725.0,0.00058,B,39.8605,277428045886254
1774169312760,2026-03-22 08:48:32.760,68725.0,0.0272,B,1869.32,872074064460271
1774169312760,2026-03-22 08:48:32.760,68725.0,0.00017,B,11.683250000000001,783001285073602
1774169312760,2026-03-22 08:48:32.760,68726.0,0.01263,B,868.0093800000001,299689967097129
1774169314059,2026-03-22 08:48:34.059,68725.0,0.00142,A,97.5895,62693628215044
1774169314059,2026-03-22 08:48:34.059,68726.0,0.00017,B,11.683420000000002,975879841043615
1774169314059,2026-03-22 08:48:34.059,68726.0,0.0002,B,13.7452,595372412669262
1774169314059,2026-03-22 08:48:34.059,68727.0,0.00017,B,11.68359,813978981874546
1774169314059,2026-03-22 08:48:34.059,68727.0,0.00017,B,11.68359,620510267964857
1774169314059,2026-03-22 08:48:34.059,68727.0,0.0291,B,1999.9557,781835204866818
1774169314059,2026-03-22 08:48:34.059,68727.0,0.00015,B,10.30905,387990569375596
1774169315074,2026-03-22 08:48:35.074,68728.0,0.00143,B,98.28104,536513743973426
1774169315074,2026-03-22 08:48:35.074,68728.0,3e-05,B,2.06184,870970876973876
1774169315189,2026-03-22 08:48:35.189,68728.0,0.00375,B,257.73,904746522813633
1774169316997,2026-03-22 08:48:36.997,68728.0,0.00032,B,21.99296,247273457414644
1774169318005,2026-03-22 08:48:38.005,68728.0,0.00016,B,10.99648,1091101159440554
1774169321015,2026-03-22 08:48:41.015,68727.0,0.13465,A,9254.090549999999,65547063612325
1774169323343,2026-03-22 08:48:43.343,68728.0,0.02484,B,1707.20352,714401993398631
1774169323343,2026-03-22 08:48:43.343,68728.0,0.00017,B,11.683760000000001,892121236950152
1774169323780,2026-03-22 08:48:43.780,68729.0,0.003,B,206.187,384965957484897
1774169323780,2026-03-22 08:48:43.780,68729.0,0.02567,B,1764.27343,688140007836242
1774169323881,2026-03-22 08:48:43.881,68729.0,0.00342,B,235.05318,363649419239867
1774169324025,2026-03-22 08:48:44.025,68729.0,0.00416,A,285.91263999999995,870988466496978
1774169324652,2026-03-22 08:48:44.652,68730.0,0.00017,B,11.6841,1086719781355839
1774169324652,2026-03-22 08:48:44.652,68730.0,0.00128,B,87.9744,1071823006160741
1774169325089,2026-03-22 08:48:45.089,68730.0,0.00057,B,39.1761,360560431685215
1774169325089,2026-03-22 08:48:45.089,68729.0,0.00436,A,299.65844,1041088013444530
1774169326164,2026-03-22 08:48:46.164,68730.0,0.00131,B,90.0363,554546669080782
1774169328140,2026-03-22 08:48:48.140,68730.0,0.00017,B,11.6841,412691607128180
1774169328140,2026-03-22 08:48:48.140,68731.0,0.00017,B,11.684270000000001,467651236802057
1774169328140,2026-03-22 08:48:48.140,68731.0,0.00017,B,11.684270000000001,349430181947577
1774169328140,2026-03-22 08:48:48.140,68732.0,0.00017,B,11.68444,827880448720321
1774169328140,2026-03-22 08:48:48.140,68733.0,0.00017,B,11.684610000000001,1024185274684324
1774169328140,2026-03-22 08:48:48.140,68733.0,0.02875,B,1976.07375,698258321587218
1774169328241,2026-03-22 08:48:48.241,68733.0,0.39255,B,26981.13915,559509848988999
1774169328241,2026-03-22 08:48:48.241,68733.0,0.33839,B,23258.55987,457066487219380
1774169329052,2026-03-22 08:48:49.052,68733.0,0.0005,A,34.3665,104820625086215
1774169329682,2026-03-22 08:48:49.682,68733.0,0.00068,A,46.738440000000004,240671835114244
