time,datetime_utc,px,sz,side,notional,tid
1774172856637,2026-03-22 09:47:36.637,68721.0,0.00021,B,14.431410000000001,939724743107957
1774172857241,2026-03-22 09:47:37.241,68721.0,0.00018,B,12.36978,500551327686246
1774172858044,2026-03-22 09:47:38.044,68721.0,0.00016,B,10.995360000000002,1116539430475667
1774172859046,2026-03-22 09:47:39.046,68721.0,0.00162,B,111.32802,181177301047724
1774172859315,2026-03-22 09:47:39.315,68721.0,0.00051,B,35.04771,377799772964168
1774172860324,2026-03-22 09:47:40.324,68720.0,0.00018,A,12.3696,180428980128203
1774172860816,2026-03-22 09:47:40.816,68721.0,0.00043,B,29.55003,633996254294289
1774172861038,2026-03-22 09:47:41.038,68720.0,0.00018,A,12.3696,1051138169523778
1774172861722,2026-03-22 09:47:41.722,68720.0,0.00043,A,29.549599999999998,90461671903090
1774172862760,2026-03-22 09:47:42.760,68721.0,0.00017,B,11.68257,332971453614753
1774172862760,2026-03-22 09:47:42.760,68721.0,0.00022,B,15.11862,682067289880157
1774172862760,2026-03-22 09:47:42.760,68722.0,0.00017,B,11.68274,361207716980406
1774172862760,2026-03-22 09:47:42.760,68722.0,0.00015,B,10.3083,1040008883992478
1774172863165,2026-03-22 09:47:43.165,68723.0,0.003,B,206.169,285265964842285
1774172863165,2026-03-22 09:47:43.165,68724.0,0.00017,B,11.68308,138846594692063
1774172863165,2026-03-22 09:47:43.165,68725.0,0.00017,B,11.683250000000001,600826251033164
1774172863165,2026-03-22 09:47:43.165,68726.0,0.00017,B,11.683420000000002,674255738341597
1774172863165,2026-03-22 09:47:43.165,68726.0,0.00313,B,215.11238,827277872315620
1774172863361,2026-03-22 09:47:43.361,68725.0,0.15578,A,10705.9805,848315143840053
1774172863462,2026-03-22 09:47:43.462,68726.0,0.00681,B,468.02406,975418706316944
1774172864063,2026-03-22 09:47:44.063,68725.0,0.00416,A,285.89599999999996,767680673499302
1774172864969,2026-03-22 09:47:44.969,68726.0,0.00024,B,16.49424,363680900645193
1774172864969,2026-03-22 09:47:44.969,68726.0,0.00017,B,11.683420000000002,1041406500678555
1774172864969,2026-03-22 09:47:44.969,68727.0,0.00017,B,11.68359,957711705202709
1774172864969,2026-03-22 09:47:44.969,68727.0,0.00015,B,10.30905,294103428086788
1774172865893,2026-03-22 09:47:45.893,68728.0,0.0002,B,13.745600000000001,556084087638754
1774172866679,2026-03-22 09:47:46.679,68729.0,0.00017,B,11.68393,639960487964873
1774172866679,2026-03-22 09:47:46.679,68730.0,0.00017,B,11.6841,586667253056173
1774172866679,2026-03-22 09:47:46.679,68731.0,0.00017,B,11.684270000000001,493844809588493
1774172866679,2026-03-22 09:47:46.679,68731.0,0.00017,B,11.684270000000001,1079239152965433
1774172866679,2026-03-22 09:47:46.679,68732.0,0.00017,B,11.68444,771430233060368
1774172869000,2026-03-22 09:47:49.000,68732.0,0.00034,A,23.36888,279802003273031
1774172869509,2026-03-22 09:47:49.509,68733.0,0.00017,B,11.684610000000001,955821447530544
1774172869509,2026-03-22 09:47:49.509,68734.0,0.00017,B,11.684780000000002,98707986367892
1774172869509,2026-03-22 09:47:49.509,68734.0,0.00017,B,11.684780000000002,972686766833054
1774172869509,2026-03-22 09:47:49.509,68734.0,0.00022,B,15.12148,675083543152464
1774172869509,2026-03-22 09:47:49.509,68734.0,0.00015,B,10.310099999999998,555864963518687
1774172869603,2026-03-22 09:47:49.603,68735.0,0.00017,B,11.68495,740832061342755
1774172869603,2026-03-22 09:47:49.603,68735.0,0.00015,B,10.31025,688419364624471
1774172869603,2026-03-22 09:47:49.603,68736.0,0.00017,B,11.685120000000001,757224684842748
1774172869603,2026-03-22 09:47:49.603,68736.0,0.003,B,206.208,145575532300963
1774172869603,2026-03-22 09:47:49.603,68737.0,0.2,B,13747.400000000001,464824169145689
1774172869603,2026-03-22 09:47:49.603,68737.0,0.00017,B,11.68529,929321783799297
1774172869603,2026-03-22 09:47:49.603,68738.0,0.00017,B,11.68546,1124202611849189
1774172869603,2026-03-22 09:47:49.603,68738.0,0.00017,B,11.68546,662763505433203
1774172869603,2026-03-22 09:47:49.603,68738.0,0.003,B,206.214,1021591893409298
1774172869724,2026-03-22 09:47:49.724,68739.0,0.00017,B,11.685630000000002,486700806163423
1774172869724,2026-03-22 09:47:49.724,68740.0,0.00017,B,11.6858,732262488758204
1774172869724,2026-03-22 09:47:49.724,68741.0,0.00017,B,11.685970000000001,171864680705467
1774172869724,2026-03-22 09:47:49.724,68742.0,0.00017,B,11.68614,277355135048305
1774172869724,2026-03-22 09:47:49.724,68742.0,0.00015,B,10.3113,16943007634324
1774172869724,2026-03-22 09:47:49.724,68742.0,0.00017,B,11.68614,957833394932194
1774172869724,2026-03-22 09:47:49.724,68743.0,0.00017,B,11.68631,1030811576898008
1774172869724,2026-03-22 09:47:49.724,68744.0,0.00017,B,11.686480000000001,916508431265750
1774172869724,2026-03-22 09:47:49.724,68745.0,0.00017,B,11.68665,457944603354454
1774172869724,2026-03-22 09:47:49.724,68745.0,0.00017,B,11.68665,66773483162440
1774172869724,2026-03-22 09:47:49.724,68746.0,0.00017,B,11.68682,312882664505570
1774172869724,2026-03-22 09:47:49.724,68747.0,0.00017,B,11.686990000000002,1085073386063558
1774172869724,2026-03-22 09:47:49.724,68747.0,0.00015,B,10.31205,412654239126912
1774172869724,2026-03-22 09:47:49.724,68747.0,0.01017,B,699.1569900000001,772199620822497
1774172869724,2026-03-22 09:47:49.724,68748.0,0.00017,B,11.68716,863655170351797
1774172869724,2026-03-22 09:47:49.724,68749.0,0.00017,B,11.687330000000001,479734752093485
1774172869724,2026-03-22 09:47:49.724,68749.0,0.00017,B,11.687330000000001,794753409522020
1774172869724,2026-03-22 09:47:49.724,68749.0,0.04071,B,2798.7717900000002,1024552034151396
1774172869724,2026-03-22 09:47:49.724,68750.0,0.00017,B,11.6875,753380185655839
1774172871854,2026-03-22 09:47:51.854,68751.0,0.00017,B,11.68767,982027818583819
1774172871854,2026-03-22 09:47:51.854,68751.0,0.00087,B,59.81337,545798714404902
1774172874031,2026-03-22 09:47:54.031,68750.0,0.04315,A,2966.5625,333829730164066
1774172877074,2026-03-22 09:47:57.074,68750.0,0.01,A,687.5,875296315307354
1774172877168,2026-03-22 09:47:57.168,68751.0,0.00219,B,150.56469,802718048294428
1774172881031,2026-03-22 09:48:01.031,68750.0,0.00238,A,163.625,717706286823734
1774172881651,2026-03-22 09:48:01.651,68751.0,0.00545,B,374.69295,922776613560811
1774172883059,2026-03-22 09:48:03.059,68750.0,0.00029,A,19.9375,177616846835352
1774172883059,2026-03-22 09:48:03.059,68750.0,0.00017,A,11.6875,907049077645930
1774172884024,2026-03-22 09:48:04.024,68750.0,0.00141,A,96.9375,346285744569041
1774172885720,2026-03-22 09:48:05.720,68750.0,0.00016,A,11.000000000000002,320385749102651
1774172888105,2026-03-22 09:48:08.105,68751.0,0.00016,B,11.000160000000001,905163512799469
1774172888909,2026-03-22 09:48:08.909,68751.0,0.00017,B,11.68767,329415345752830
1774172888909,2026-03-22 09:48:08.909,68752.0,0.00017,B,11.687840000000001,120500702859898
1774172888909,2026-03-22 09:48:08.909,68752.0,0.00015,B,10.3128,515849398785919
1774172888909,2026-03-22 09:48:08.909,68753.0,0.00017,B,11.68801,342688795392894
1774172888909,2026-03-22 09:48:08.909,68753.0,0.00017,B,11.68801,494113502538966
1774172888909,2026-03-22 09:48:08.909,68753.0,0.00015,B,10.312949999999999,542678789363059
1774172888909,2026-03-22 09:48:08.909,68754.0,0.00017,B,11.688180000000001,61198722802310
1774172889080,2026-03-22 09:48:09.080,68755.0,0.00017,B,11.688350000000002,438955998271733
1774172889080,2026-03-22 09:48:09.080,68756.0,0.00017,B,11.68852,1052464928909514
1774172889080,2026-03-22 09:48:09.080,68756.0,0.00017,B,11.68852,364019131246306
1774172889080,2026-03-22 09:48:09.080,68756.0,0.00111,B,76.31916000000001,1014087064201665
1774172889356,2026-03-22 09:48:09.356,68756.0,0.00189,B,129.94884,78293637819683
1774172889356,2026-03-22 09:48:09.356,68757.0,0.00017,B,11.688690000000001,151202535890859
1774172889356,2026-03-22 09:48:09.356,68758.0,0.00017,B,11.68886,974528166938456
1774172889356,2026-03-22 09:48:09.356,68758.0,0.0033,B,226.9014,783985818440710
1774172890357,2026-03-22 09:48:10.357,68759.0,0.00145,B,99.70054999999999,625165651696408
1774172890706,2026-03-22 09:48:10.706,68759.0,0.00145,B,99.70054999999999,621213673377698
1774172891155,2026-03-22 09:48:11.155,68758.0,0.00017,A,11.68886,540102540268002
1774172892164,2026-03-22 09:48:12.164,68760.0,0.00017,B,11.689200000000001,1123447169672512
1774172892164,2026-03-22 09:48:12.164,68760.0,0.0002,B,13.752,1112532647367413
1774172894089,2026-03-22 09:48:14.089,68760.0,0.00108,A,74.2608,28902788997540
1774172894089,2026-03-22 09:48:14.089,68760.0,0.00308,A,211.7808,707634323376970
1774172895315,2026-03-22 09:48:15.315,68760.0,0.31859,A,21906.2484,956226140783049
1774172896401,2026-03-22 09:48:16.401,68760.0,0.00031,A,21.3156,464399090470523
1774172897404,2026-03-22 09:48:17.404,68761.0,0.00032,B,22.00352,922483121237938
1774172899014,2026-03-22 09:48:19.014,68760.0,0.00058,A,39.8808,299618329236817
1774172899960,2026-03-22 09:48:19.960,68760.0,0.002,A,137.52,719704716073830
1774172903173,2026-03-22 09:48:23.173,68761.0,0.00016,B,11.00176,249160837626842
1774172904054,2026-03-22 09:48:24.054,68760.0,0.03346,A,2300.7095999999997,792757324697641
1774172904395,2026-03-22 09:48:24.395,68761.0,0.00017,B,11.68937,942206184079034
1774172904395,2026-03-22 09:48:24.395,68762.0,0.00017,B,11.689540000000001,1015761812945566
1774172904395,2026-03-22 09:48:24.395,68763.0,0.00017,B,11.689710000000002,64295940277332
1774172910609,2026-03-22 09:48:30.609,68764.0,0.0207,B,1423.4148,766389572185794
1774172911092,2026-03-22 09:48:31.092,68763.0,0.00238,A,163.65594000000002,642879711000789
1774172912221,2026-03-22 09:48:32.221,68764.0,0.00712,B,489.59968,1005555805858125
1774172913028,2026-03-22 09:48:33.028,68763.0,0.00028,A,19.253639999999997,132725535657332
1774172913028,2026-03-22 09:48:33.028,68763.0,0.00017,A,11.689710000000002,853475226610582
1774172914028,2026-03-22 09:48:34.028,68763.0,0.00142,A,97.64346,912509085641095
1774172915650,2026-03-22 09:48:35.650,68764.0,0.00922,B,634.00408,825770546090250
1774172915860,2026-03-22 09:48:35.860,68763.0,0.01408,A,968.18304,1053235521513417
1774172916683,2026-03-22 09:48:36.683,68763.0,0.00015,A,10.314449999999999,500082528979466
1774172918052,2026-03-22 09:48:38.052,68764.0,0.00016,B,11.00224,17583198642760
1774172919088,2026-03-22 09:48:39.088,68764.0,0.00161,B,110.71004,722254758814874
1774172919493,2026-03-22 09:48:39.493,68763.0,0.02043,A,1404.82809,149472481934747
1774172920622,2026-03-22 09:48:40.622,68763.0,0.00022,A,15.12786,1062264654687116
1774172922158,2026-03-22 09:48:42.158,68763.0,6e-05,A,4.12578,917785414965212
1774172922636,2026-03-22 09:48:42.636,68764.0,0.01,B,687.64,918151648177878
1774172923566,2026-03-22 09:48:43.566,68764.0,0.00784,B,539.1097599999999,395372090425036
1774172923566,2026-03-22 09:48:43.566,68764.0,0.0509,B,3500.0876,882424566137527
1774172923566,2026-03-22 09:48:43.566,68764.0,0.16234,B,11163.147760000002,28676553862143
1774172924084,2026-03-22 09:48:44.084,68763.0,0.00416,A,286.05408,850801653726893
1774172924692,2026-03-22 09:48:44.692,68764.0,0.00015,B,10.314599999999999,210006100778196
1774172925732,2026-03-22 09:48:45.732,68763.0,0.00022,A,15.12786,117308776694976
1774172926635,2026-03-22 09:48:46.635,68764.0,0.00653,B,449.02892,1047558180510886
1774172929045,2026-03-22 09:48:49.045,68763.0,0.00046,A,31.63098,374735934811966
1774172931456,2026-03-22 09:48:51.456,68764.0,0.02441,B,1678.52924,322922502016506
1774172933466,2026-03-22 09:48:53.466,68763.0,0.00678,A,466.21313999999995,589508237011111
1774172934063,2026-03-22 09:48:54.063,68763.0,0.04395,A,3022.13385,802016168106468
1774172937854,2026-03-22 09:48:57.854,68763.0,0.00297,A,204.22611,345092921427941
1774172937920,2026-03-22 09:48:57.920,68763.0,0.00295,A,202.85085,875722938130005
1774172937920,2026-03-22 09:48:57.920,68764.0,0.01007,B,692.45348,645238745065878
1774172937920,2026-03-22 09:48:57.920,68764.0,0.00017,B,11.68988,485580243790268
1774172937920,2026-03-22 09:48:57.920,68764.0,0.10601,B,7289.67164,45562243813958
1774172941035,2026-03-22 09:49:01.035,68763.0,0.00238,A,163.65594000000002,518232772372675
1774172942136,2026-03-22 09:49:02.136,68763.0,0.00307,A,211.10241,385106800322999
1774172942234,2026-03-22 09:49:02.234,68763.0,0.00109,A,74.95167000000001,501791404467103
1774172943051,2026-03-22 09:49:03.051,68763.0,0.00029,A,19.94127,177176039380922
1774172943051,2026-03-22 09:49:03.051,68763.0,0.00017,A,11.689710000000002,476753258078810
1774172943366,2026-03-22 09:49:03.366,68763.0,0.01165,A,801.0889500000001,9748296702167
1774172944042,2026-03-22 09:49:04.042,68763.0,0.00142,A,97.64346,215229482384453
1774172944294,2026-03-22 09:49:04.294,68764.0,0.00118,B,81.14152,63387109387210
1774172946160,2026-03-22 09:49:06.160,68763.0,0.00543,A,373.38309,472422864692183
1774172946966,2026-03-22 09:49:06.966,68763.0,0.00543,A,373.38309,626951935849205
1774172948115,2026-03-22 09:49:08.115,68764.0,0.00016,B,11.00224,982013317964911
1774172949060,2026-03-22 09:49:09.060,68764.0,0.00162,B,111.39768,449033378369952
1774172950127,2026-03-22 09:49:10.127,68763.0,0.00235,A,161.59305,557837618794655
1774172951016,2026-03-22 09:49:11.016,68763.0,0.00017,A,11.689710000000002,521283594322796
1774172951016,2026-03-22 09:49:11.016,68764.0,0.01025,B,704.831,543975082579466
1774172952879,2026-03-22 09:49:12.879,68764.0,6e-05,B,4.12584,390311575092571
1774172954021,2026-03-22 09:49:14.021,68763.0,0.00415,A,285.36645,330680949667536
1774172955313,2026-03-22 09:49:15.313,68764.0,0.01403,B,964.7589200000001,664339011409068
1774172955313,2026-03-22 09:49:15.313,68764.0,0.00206,B,141.65384,624249735508314
1774172957967,2026-03-22 09:49:17.967,68763.0,0.00648,A,445.58423999999997,1045389993922644
1774172957967,2026-03-22 09:49:17.967,68763.0,0.00592,A,407.07696,545027389842792
1774172957967,2026-03-22 09:49:17.967,68763.0,0.00238,A,163.65594000000002,334453618695796
1774172957967,2026-03-22 09:49:17.967,68763.0,0.01769,A,1216.41747,386538646108982
1774172957967,2026-03-22 09:49:17.967,68763.0,0.01086,A,746.76618,993029929000252
1774172957967,2026-03-22 09:49:17.967,68763.0,0.00252,A,173.28276,1117803426269414
1774172957967,2026-03-22 09:49:17.967,68763.0,0.00415,A,285.36645,221640702990500
1774172957967,2026-03-22 09:49:17.967,68762.0,0.00015,A,10.3143,971453468450769
1774172957967,2026-03-22 09:49:17.967,68759.0,0.01498,A,1030.00982,356005838599220
1774172957967,2026-03-22 09:49:17.967,68758.0,0.1,A,6875.8,150772205219631
1774172957967,2026-03-22 09:49:17.967,68757.0,0.00017,A,11.688690000000001,1033568701311402
1774172957967,2026-03-22 09:49:17.967,68757.0,0.00017,A,11.688690000000001,639949028480449
1774172957967,2026-03-22 09:49:17.967,68757.0,0.02628,A,1806.93396,391882815873922
1774172957967,2026-03-22 09:49:17.967,68757.0,0.00967,A,664.88019,60110557598385
1774172958979,2026-03-22 09:49:18.979,68758.0,0.001,B,68.758,303384815281316
1774172959063,2026-03-22 09:49:19.063,68757.0,0.0006,A,41.2542,651675191423713
1774172960866,2026-03-22 09:49:20.866,68758.0,0.00022,B,15.12676,1059684097191265
1774172962398,2026-03-22 09:49:22.398,68758.0,0.00636,B,437.30088,177950594894393
1774172962536,2026-03-22 09:49:22.536,68757.0,0.00031,A,21.31467,677662578704562
1774172963683,2026-03-22 09:49:23.683,68758.0,0.09075,B,6239.7885,1101401504499049
